CRTR_YR|ADMDST_CLSF_CD|LVQT_KIND_CD|DTHS_TYPE_CD|RSDT_AREA|SIAR|ARCH_APRV_YR|BLDG_DLPD_PD_CD|NHAB_HOUS_YN|LVQT_SN
2023|11170000|3|9|137.17|168.97|2022|2|N|LV00001295
2023|11200000|1|1|32.5|61.16|2019|2|N|LV00001296
2023|11170000|2|1|45.78|144.11|1966|4|N|LV00001297
2023|47110000|2|1|125.52|73.62|2013|2|N|LV00001298
2023|41150000|2|1|60.59|159.46|1987|4|N|LV00001299
2023|41110000|2|2|55.23|211.34|2013|2|N|LV00001300
2023|11140000|1|1|197.76|257.08|2004|2|Y|LV00001301
2023|11170000|4|1|147.71|51.77|1979|4|N|LV00001302
2023|46110000|4|1|74.44|270.86|1961|4|N|LV00001303
2023|47110000|2|1|25.01|81.21|1979|4|N|LV00001304
2023|26140000|3|2|163.12|284.74|1987|4|N|LV00001305
2023|43110000|2|1|123.9|160.09|1993|4|N|LV00001306
2023|26140000|2|2|76.04|45.33|2010|2|N|LV00001307
2023|47110000|2|3|114.92|243.54|2011|2|N|LV00001308
2023|11170000|1|2|181.37|42.75|1978|4|N|LV00001309
2023|11140000|2|1|31.42|199.4|1972|4|N|LV00001310
2023|26140000|2|2|151.76|245.17|2001|3|Y|LV00001311
2023|11200000|2|1|175.3|154.98|2006|2|N|LV00001312
2023|42110000|2|1|113.69|213.92|1998|3|N|LV00001313
2023|46110000|2|2|192.96|184.58|1998|3|N|LV00001314
2023|47110000|2|1|61.7|48.99|2004|2|N|LV00001315
2023|47110000|4|1|149.82|217.22|1985|4|N|LV00001316
2023|11200000|2|1|96.48|287.22|1975|4|N|LV00001317
2023|11110000|2|2|88.23|122.56|2009|2|N|LV00001318
2023|11200000|4|1|134.53|64.06|1970|4|N|LV00001319
2023|43110000|2|1|129.7|99.21|1963|4|N|LV00001320
2023|11170000|3|3|86.09|201.6|1961|4|N|LV00001321
2023|42110000|2|2|87.59|295.53|1984|4|N|LV00001322
2023|41130000|4|3|106.38|249.17|1990|4|N|LV00001323
2023|44130000|3|2|198.71|240.89|1994|3|N|LV00001324
2023|11140000|2|2|163.73|127.29|1971|4|N|LV00001325
2023|28110000|1|3|85.93|194.71|1986|4|N|LV00001326
2023|11140000|2|2|85.37|139.13|2001|3|N|LV00001327
2023|11110000|2|3|181.42|45.86|1978|4|N|LV00001328
2023|43110000|2|3|160.27|162.67|1994|3|N|LV00001329
2023|41130000|2|1|137.64|177.93|1977|4|N|LV00001330
2023|44130000|2|2|148.54|258.85|2012|2|N|LV00001331
2023|11140000|3|1|30.26|236.05|1987|4|N|LV00001332
2023|26140000|1|2|36.67|152.62|2010|2|N|LV00001333
2023|11170000|2|3|76.83|164.34|1981|4|N|LV00001334
2023|41130000|2|2|105.07|244.0|1982|4|N|LV00001335
2023|41130000|2|2|147.98|108.05|2007|2|N|LV00001336
2023|43110000|2|2|160.78|127.18|1978|4|N|LV00001337
2023|11140000|2|2|179.26|273.98|2005|2|N|LV00001338
2023|11110000|2|2|68.77|235.26|1965|4|N|LV00001339
2023|45110000|3|2|154.64|284.69|2013|2|N|LV00001340
2023|41150000|2|2|199.04|267.29|2007|2|N|LV00001341
2023|11170000|2|3|57.47|235.87|1995|3|N|LV00001342
2023|26110000|4|2|32.55|100.58|1991|4|N|LV00001343
2023|27110000|1|2|181.37|170.67|1983|4|N|LV00001344
2023|27110000|3|2|44.28|142.51|1981|4|N|LV00001345
2023|43110000|2|9|149.56|135.37|1979|4|N|LV00001346
2023|27110000|2|3|89.72|240.37|2004|2|N|LV00001347
2023|41150000|4|2|83.99|134.63|1972|4|N|LV00001348
2023|43110000|1|3|189.31|69.88|1977|4|Y|LV00001349
2023|11140000|3|9|83.21|124.11|1984|4|N|LV00001350
2023|28110000|2|2|93.38|247.94|1990|4|N|LV00001351
2023|26110000|2|3|22.83|167.1|1976|4|N|LV00001352
2023|43110000|1|9|53.04|33.41|1987|4|N|LV00001353
2023|11170000|2|1|85.07|198.24|2010|2|N|LV00001354
2023|26140000|2|2|139.87|77.21|1977|4|N|LV00001355
2023|41150000|2|2|31.51|59.09|1970|4|N|LV00001356
2023|41130000|1|2|82.91|112.18|2009|2|N|LV00001357
2023|11110000|2|9|85.75|237.96|1977|4|N|LV00001358
2023|46110000|2|2|162.38|43.52|2004|2|N|LV00001359
2023|11140000|2|3|69.5|85.95|2019|2|N|LV00001360
2023|28110000|2|3|180.55|84.73|1992|4|N|LV00001361
2023|11140000|2|2|189.91|252.15|1994|3|N|LV00001362
2023|41130000|2|2|59.89|97.54|2003|3|N|LV00001363
2023|27110000|1|2|88.0|186.42|1967|4|N|LV00001364
2023|42110000|2|1|152.02|64.09|1965|4|N|LV00001365
2023|41150000|2|1|68.36|243.57|1971|4|Y|LV00001366
2023|46110000|2|2|168.68|100.41|1987|4|Y|LV00001367
2023|11110000|2|1|195.3|154.52|2012|2|N|LV00001368
2023|41150000|1|2|133.65|119.62|1997|3|N|LV00001369
2023|26140000|2|3|49.03|207.51|2014|2|Y|LV00001370
2023|41150000|2|1|20.35|99.78|1984|4|N|LV00001371
2023|47110000|2|2|93.78|30.11|2010|2|N|LV00001372
2023|45110000|4|1|60.84|171.89|2004|2|N|LV00001373
2023|47110000|2|2|159.31|293.22|1966|4|N|LV00001374
2023|47110000|3|1|104.56|254.33|1992|4|N|LV00001375
2023|44130000|2|1|133.8|298.09|1999|3|N|LV00001376
2023|46110000|4|3|129.13|150.08|1984|4|N|LV00001377
2023|42110000|3|2|26.53|183.31|2008|2|N|LV00001378
2023|11170000|2|1|147.44|245.37|1986|4|N|LV00001379
2023|46110000|2|1|168.63|121.07|2004|2|N|LV00001380
2023|42110000|4|3|104.82|60.48|2005|2|N|LV00001381
2023|45110000|2|2|124.77|75.58|1973|4|N|LV00001382
2023|26140000|2|9|45.88|289.88|1964|4|N|LV00001383
2023|41130000|2|2|138.57|243.37|2015|2|N|LV00001384
2023|28110000|2|2|189.13|108.0|2012|2|N|LV00001385
2023|11110000|3|2|148.15|240.82|2020|2|N|LV00001386
2023|41150000|2|3|22.61|220.34|1963|4|N|LV00001387
2023|26140000|3|3|75.7|156.71|2004|2|N|LV00001388
2023|11170000|2|1|191.71|36.14|1968|4|N|LV00001389
2023|11200000|2|2|140.28|226.56|1990|4|N|LV00001390
2023|42110000|4|1|78.44|108.41|2011|2|N|LV00001391
2023|43110000|2|3|128.08|103.32|1975|4|N|LV00001392
2023|26110000|3|3|49.39|172.04|1983|4|N|LV00001393
2023|26140000|2|1|186.44|101.8|1990|4|Y|LV00001394
2023|44130000|2|2|90.2|223.43|1988|4|N|LV00001395
2023|41110000|2|2|54.58|108.83|1961|4|N|LV00001396
2023|27110000|2|9|33.48|247.82|1983|4|N|LV00001397
2023|45110000|4|2|26.3|148.06|2013|2|N|LV00001398
2023|11110000|3|1|136.11|169.46|1965|4|N|LV00001399
2023|42110000|2|3|142.66|39.46|1981|4|N|LV00001400
2023|41150000|3|1|138.54|35.5|1998|3|N|LV00001401
2023|27110000|4|2|76.54|87.18|1984|4|N|LV00001402
2023|43110000|4|2|162.65|123.93|2003|3|N|LV00001403
2023|26110000|4|3|171.18|77.58|1976|4|N|LV00001404
2023|41150000|2|2|128.55|165.65|1971|4|N|LV00001405
2023|26110000|3|1|130.79|192.33|2018|2|N|LV00001406
2023|44130000|2|3|54.64|246.88|2007|2|Y|LV00001407
2023|28110000|2|9|174.46|168.74|1978|4|N|LV00001408
2023|44130000|3|2|35.23|129.16|1966|4|N|LV00001409
2023|41130000|2|2|164.42|279.43|1987|4|N|LV00001410
2023|11110000|2|2|95.36|147.65|2008|2|N|LV00001411
2023|41150000|2|2|37.67|105.85|1998|3|Y|LV00001412
2023|11110000|2|1|31.05|50.51|2004|2|N|LV00001413
2023|43110000|3|2|197.93|79.83|1993|4|N|LV00001414
2023|11200000|2|1|122.43|216.6|2017|2|N|LV00001415
2023|47110000|2|3|99.99|83.59|1967|4|N|LV00001416
2023|11200000|2|3|186.58|128.53|2011|2|N|LV00001417
2023|28110000|2|1|103.35|37.42|2020|2|N|LV00001418
2023|41130000|2|3|172.46|132.08|2013|2|N|LV00001419
2023|11170000|2|1|173.66|204.96|1977|4|N|LV00001420
2023|11200000|2|1|155.01|89.23|2020|2|N|LV00001421
2023|47110000|5|1|37.12|31.04|2020|2|N|LV00001422
2023|27110000|1|2|191.84|255.02|2013|2|N|LV00001423
2023|44130000|4|3|132.92|224.68|1980|4|N|LV00001424
2023|28110000|1|2|93.53|298.03|2010|2|N|LV00001425
2023|11200000|1|9|157.96|66.59|2013|2|N|LV00001426
2023|41150000|4|2|33.31|212.92|1972|4|N|LV00001427
2023|11170000|2|1|52.13|99.49|1976|4|Y|LV00001428
2023|47110000|2|2|141.97|165.62|2007|2|N|LV00001429
2023|42110000|2|2|133.32|231.61|2011|2|N|LV00001430
2023|42110000|2|2|114.39|75.45|1999|3|N|LV00001431
2023|11110000|1|2|141.43|155.68|1994|3|N|LV00001432
2023|26110000|1|1|190.98|102.66|2020|2|N|LV00001433
2023|27110000|2|2|43.45|71.83|1981|4|N|LV00001434
2023|26140000|2|2|81.71|225.16|2005|2|N|LV00001435
2023|11140000|2|9|72.82|99.77|2020|2|N|LV00001436
2023|11110000|3|2|188.34|172.96|1976|4|N|LV00001437
2023|41150000|2|1|53.7|217.0|1964|4|N|LV00001438
2023|28110000|2|3|86.2|149.62|1970|4|N|LV00001439
2023|26110000|1|1|183.05|66.01|2002|3|N|LV00001440
2023|41150000|5|1|140.61|33.3|1977|4|N|LV00001441
2023|47110000|1|3|25.61|133.17|2004|2|N|LV00001442
2023|47110000|2|1|192.84|297.44|1990|4|N|LV00001443
2023|45110000|4|2|30.83|292.65|2014|2|N|LV00001444
2023|26110000|2|2|113.94|151.04|2001|3|N|LV00001445
2023|11170000|2|3|63.58|142.31|1997|3|N|LV00001446
2023|26110000|2|2|133.74|204.47|1973|4|N|LV00001447
2023|26140000|1|3|71.05|254.8|1980|4|N|LV00001448
2023|11110000|2|9|167.16|186.12|1974|4|N|LV00001449
2023|26140000|2|3|121.73|225.51|1963|4|N|LV00001450
2023|41130000|5|1|76.32|36.48|1979|4|N|LV00001451
2023|26110000|4|3|175.81|267.2|2019|2|N|LV00001452
2023|47110000|2|3|159.9|175.5|2010|2|N|LV00001453
2023|45110000|2|2|108.76|162.95|1974|4|N|LV00001454
2023|27110000|2|2|108.42|88.34|1983|4|N|LV00001455
2023|28110000|4|2|104.22|66.68|2005|2|N|LV00001456
2023|41110000|2|1|117.21|129.4|1964|4|N|LV00001457
2023|26140000|1|3|174.47|278.41|2005|2|N|LV00001458
2023|11110000|5|2|33.28|180.98|1994|3|N|LV00001459
2023|27110000|4|2|89.92|141.23|2004|2|Y|LV00001460
2023|41130000|2|2|155.02|67.58|1960|4|N|LV00001461
2023|26110000|2|2|193.53|46.71|2018|2|N|LV00001462
2023|11200000|3|3|47.57|193.7|2002|3|N|LV00001463
2023|41110000|2|9|27.82|288.71|1970|4|N|LV00001464
2023|11110000|4|2|164.92|150.94|2013|2|N|LV00001465
2023|43110000|2|9|194.67|93.99|1961|4|N|LV00001466
2023|42110000|2|1|148.64|131.73|1970|4|N|LV00001467
2023|47110000|4|1|119.73|167.76|2009|2|N|LV00001468
2023|11170000|4|3|62.01|233.49|2013|2|N|LV00001469
2023|44130000|1|2|192.5|152.44|1966|4|N|LV00001470
2023|11140000|3|3|150.01|280.18|2002|3|N|LV00001471
2023|44130000|2|2|144.94|203.01|2010|2|N|LV00001472
2023|11200000|3|1|178.75|62.56|1966|4|N|LV00001473
2023|44130000|2|2|177.62|60.86|1964|4|N|LV00001474
2023|11170000|5|1|34.52|178.9|1974|4|N|LV00001475
2023|44130000|2|2|23.59|246.76|1973|4|N|LV00001476
2023|41150000|3|2|60.09|173.99|1974|4|N|LV00001477
2023|11110000|2|2|183.85|247.05|2009|2|N|LV00001478
2023|26110000|2|2|116.06|51.69|1972|4|N|LV00001479
2023|41110000|2|3|136.55|118.8|1993|4|N|LV00001480
2023|42110000|1|9|82.28|42.98|1981|4|N|LV00001481
2023|43110000|4|1|96.47|126.14|1980|4|N|LV00001482
2023|41130000|2|1|74.0|183.57|2017|2|N|LV00001483
2023|42110000|2|1|189.26|279.9|1980|4|N|LV00001484
2023|27110000|2|2|94.17|154.24|1974|4|N|LV00001485
2023|26140000|2|1|170.46|131.38|1974|4|N|LV00001486
2023|11200000|2|2|47.97|213.47|2018|2|N|LV00001487
2023|42110000|3|1|77.1|223.9|2012|2|N|LV00001488
2023|42110000|1|1|52.66|76.2|1994|3|N|LV00001489
2023|46110000|2|2|72.82|219.16|1994|3|N|LV00001490
2023|41110000|2|9|140.17|175.71|1992|4|N|LV00001491
2023|41150000|1|1|45.46|167.48|1996|3|N|LV00001492
2023|43110000|2|1|116.48|294.96|2002|3|N|LV00001493
2023|45110000|2|2|20.56|238.22|1963|4|N|LV00001494
2023|41110000|2|9|196.96|250.01|2010|2|N|LV00001495
2023|43110000|3|2|26.41|251.76|2007|2|N|LV00001496
2023|44130000|4|3|155.79|204.85|2020|2|N|LV00001497
2023|41130000|2|1|176.47|36.93|1986|4|N|LV00001498
2023|41130000|2|1|199.32|129.49|1960|4|N|LV00001499
2023|42110000|2|2|137.02|237.05|1983|4|N|LV00001500
2023|44130000|2|3|129.18|78.54|1985|4|N|LV00001501
2023|41130000|2|3|120.36|288.5|1998|3|N|LV00001502
2023|41130000|2|1|157.63|31.92|1971|4|N|LV00001503
2023|11200000|1|9|176.73|180.77|1964|4|N|LV00001504
2023|47110000|2|2|114.99|52.82|1969|4|N|LV00001505
2023|11110000|2|2|149.63|235.32|2003|3|N|LV00001506
2023|45110000|2|3|193.23|196.54|1969|4|N|LV00001507
2023|27110000|3|2|40.13|139.32|1999|3|N|LV00001508
2023|26110000|2|3|126.15|57.37|2004|2|N|LV00001509
2023|11200000|2|2|32.13|151.97|1995|3|N|LV00001510
2023|43110000|2|1|98.42|124.4|1963|4|N|LV00001511
2023|26110000|2|1|150.71|80.74|1967|4|N|LV00001512
2023|11170000|2|9|88.45|79.6|2012|2|N|LV00001513
2023|28110000|2|3|38.02|258.82|1999|3|N|LV00001514
2023|46110000|1|9|169.38|118.76|2007|2|N|LV00001515
2023|45110000|2|2|63.92|56.83|2019|2|N|LV00001516
2023|26140000|2|2|110.42|72.7|1985|4|N|LV00001517
2023|41150000|2|1|46.97|208.49|2016|2|N|LV00001518
2023|41110000|5|2|198.08|129.8|1986|4|N|LV00001519
2023|27110000|2|2|88.89|45.21|2016|2|N|LV00001520
2023|11110000|2|2|167.9|44.82|2002|3|N|LV00001521
2023|11170000|2|2|89.22|46.05|1974|4|N|LV00001522
2023|45110000|4|1|82.94|229.07|1960|4|N|LV00001523
2023|47110000|2|2|63.29|259.5|2017|2|N|LV00001524
2023|47110000|2|3|92.82|258.2|1984|4|N|LV00001525
2023|47110000|2|3|177.55|177.32|2014|2|N|LV00001526
2023|28110000|4|2|139.1|135.9|1971|4|N|LV00001527
2023|11140000|2|2|29.56|115.67|1988|4|N|LV00001528
2023|11200000|2|2|117.4|231.25|1971|4|N|LV00001529
2023|44130000|2|1|109.6|248.13|1967|4|N|LV00001530
2023|42110000|2|1|143.65|283.51|1994|3|N|LV00001531
2023|47110000|1|3|155.96|295.9|1987|4|N|LV00001532
2023|26140000|2|1|121.83|220.34|1975|4|N|LV00001533
2023|27110000|2|2|177.66|81.94|1981|4|N|LV00001534
2023|47110000|2|2|135.57|289.79|1983|4|N|LV00001535
2023|46110000|2|9|80.84|63.12|1973|4|N|LV00001536
2023|26140000|4|3|87.74|105.4|2005|2|N|LV00001537
2023|47110000|2|3|174.54|254.73|1978|4|N|LV00001538
2023|41130000|2|2|66.77|169.12|1999|3|N|LV00001539
2023|47110000|2|1|45.66|95.96|2006|2|N|LV00001540
2023|11110000|2|2|155.42|171.44|1980|4|N|LV00001541
2023|41130000|2|1|96.95|238.02|1964|4|N|LV00001542
2023|47110000|2|2|60.8|103.91|1963|4|N|LV00001543
2023|47110000|2|1|169.33|165.27|1997|3|N|LV00001544
2023|41130000|5|9|53.29|107.54|1961|4|N|LV00001545
2023|11110000|1|1|151.84|137.42|1967|4|N|LV00001546
2023|47110000|3|1|81.23|87.24|1990|4|N|LV00001547
2023|11170000|3|2|148.22|221.04|1977|4|N|LV00001548
2023|26140000|2|2|159.12|114.82|1986|4|Y|LV00001549
2023|45110000|3|1|48.31|166.83|2004|2|N|LV00001550
2023|41110000|1|9|168.47|247.23|2010|2|N|LV00001551
2023|26110000|2|1|131.32|68.23|1984|4|N|LV00001552
2023|11110000|2|3|174.63|208.64|1965|4|N|LV00001553
2023|11200000|2|3|25.66|119.25|1972|4|Y|LV00001554
2023|44130000|2|1|156.23|161.76|2013|2|N|LV00001555
2023|43110000|2|1|197.47|223.34|1960|4|Y|LV00001556
2023|11170000|2|2|146.52|279.36|1973|4|N|LV00001557
2023|46110000|2|3|185.2|262.37|2020|2|N|LV00001558
2023|28110000|2|3|94.66|273.03|1982|4|N|LV00001559
2023|42110000|1|2|146.29|43.4|1962|4|N|LV00001560
2023|42110000|3|1|122.1|143.66|2014|2|N|LV00001561
2023|11140000|5|2|80.34|246.35|2006|2|N|LV00001562
2023|11140000|2|2|132.18|249.1|2012|2|N|LV00001563
2023|41150000|5|2|84.95|143.33|2002|3|N|LV00001564
2023|44130000|5|2|190.89|107.06|1992|4|N|LV00001565
2023|46110000|2|9|163.58|178.17|2004|2|N|LV00001566
2023|44130000|4|9|176.76|231.57|1965|4|N|LV00001567
2023|41130000|3|2|134.43|216.73|1966|4|N|LV00001568
2023|41130000|3|9|171.28|97.67|1997|3|N|LV00001569
2023|27110000|1|2|86.03|30.08|1989|4|N|LV00001570
2023|41150000|3|1|139.06|269.29|2007|2|N|LV00001571
2023|47110000|2|2|80.08|150.25|2018|2|N|LV00001572
2023|11140000|2|2|127.0|254.77|1976|4|N|LV00001573
2023|41110000|2|3|32.86|265.27|1980|4|N|LV00001574
2023|28110000|3|9|162.57|283.48|1971|4|N|LV00001575
2023|26140000|3|2|95.91|125.26|2010|2|N|LV00001576
2023|45110000|2|2|197.11|208.13|1991|4|N|LV00001577
2023|41130000|2|1|174.48|191.0|1981|4|N|LV00001578
2023|11140000|1|2|130.58|74.32|2007|2|N|LV00001579
2023|42110000|2|2|67.85|147.98|1989|4|N|LV00001580
2023|47110000|5|2|133.38|146.26|1991|4|N|LV00001581
2023|11200000|2|1|156.21|81.53|2012|2|N|LV00001582
2023|41110000|3|2|105.0|131.23|1975|4|N|LV00001583
2023|26110000|3|1|126.65|147.79|2001|3|N|LV00001584
2023|11110000|2|2|177.73|245.94|2014|2|N|LV00001585
2023|28110000|2|1|44.7|261.73|2015|2|N|LV00001586
2023|26140000|2|3|109.91|223.62|2014|2|N|LV00001587
2023|46110000|1|3|175.85|247.38|1973|4|N|LV00001588
2023|41110000|3|3|90.41|56.59|2001|3|N|LV00001589
2023|41150000|3|1|179.14|180.39|1996|3|N|LV00001590
2023|47110000|2|2|120.48|99.88|1964|4|N|LV00001591
2023|41130000|2|1|92.24|143.03|1993|4|N|LV00001592
2023|42110000|2|1|198.48|219.82|1974|4|N|LV00001593
2023|41110000|2|2|49.14|285.67|1992|4|N|LV00001594
2023|41130000|2|2|82.51|126.35|1998|3|N|LV00001595
2023|11200000|2|9|59.56|185.92|2003|3|N|LV00001596
2023|47110000|2|9|196.95|58.92|2009|2|N|LV00001597
2023|26140000|3|9|47.04|214.29|1996|3|N|LV00001598
2023|26140000|1|1|41.48|94.28|1989|4|N|LV00001599
2023|26140000|2|2|67.5|156.64|2021|2|N|LV00001600
2023|27110000|2|1|129.55|117.97|1979|4|N|LV00001601
2023|26140000|3|2|67.66|43.68|1978|4|N|LV00001602
2023|44130000|4|2|78.88|230.0|2015|2|N|LV00001603
2023|43110000|2|2|116.14|197.23|2020|2|N|LV00001604
2023|41150000|2|1|134.5|250.75|1984|4|N|LV00001605
2023|26140000|4|1|124.36|285.5|2014|2|N|LV00001606
2023|11200000|2|2|130.69|140.93|2017|2|N|LV00001607
2023|42110000|2|1|140.76|234.2|2013|2|N|LV00001608
2023|43110000|2|1|177.91|113.66|1993|4|N|LV00001609
2023|27110000|2|3|141.51|146.87|2007|2|N|LV00001610
2023|26110000|3|1|149.77|255.7|1998|3|N|LV00001611
2023|28110000|2|1|91.37|272.6|1962|4|N|LV00001612
2023|41130000|3|9|190.04|131.51|1967|4|N|LV00001613
2023|11110000|3|3|165.49|246.75|2019|2|N|LV00001614
2023|45110000|2|2|124.9|236.79|1976|4|N|LV00001615
2023|43110000|1|3|100.72|80.35|1971|4|N|LV00001616
2023|26110000|2|1|23.4|198.91|2021|2|N|LV00001617
2023|45110000|4|2|197.57|163.95|1981|4|N|LV00001618
2023|43110000|2|3|45.47|46.96|2005|2|N|LV00001619
2023|41110000|1|2|111.63|177.74|2009|2|N|LV00001620
2023|45110000|2|1|81.52|294.47|1990|4|N|LV00001621
2023|11200000|2|2|78.69|240.57|1999|3|N|LV00001622
2023|26140000|2|3|95.5|84.24|1992|4|N|LV00001623
2023|47110000|2|3|123.04|89.69|1988|4|N|LV00001624
2023|11200000|2|2|21.8|116.14|1965|4|N|LV00001625
2023|45110000|2|1|47.74|34.86|1966|4|N|LV00001626
2023|45110000|2|2|130.37|49.88|2009|2|N|LV00001627
2023|27110000|5|1|153.08|224.2|2013|2|N|LV00001628
2023|28110000|3|1|141.52|177.6|1964|4|N|LV00001629
2023|46110000|2|1|198.38|217.94|1979|4|N|LV00001630
2023|26140000|2|2|28.59|223.16|1984|4|N|LV00001631
2023|27110000|2|2|112.74|49.89|1962|4|N|LV00001632
2023|11110000|2|3|95.33|285.39|1985|4|N|LV00001633
2023|27110000|3|1|55.8|291.73|2019|2|N|LV00001634
2023|11200000|2|2|180.29|39.22|1997|3|N|LV00001635
2023|11200000|2|2|45.83|48.3|2017|2|N|LV00001636
2023|41110000|2|2|110.83|251.32|1986|4|N|LV00001637
2023|44130000|2|3|54.58|194.16|2007|2|N|LV00001638
2023|45110000|2|3|98.57|297.76|2020|2|N|LV00001639
2023|27110000|3|1|162.29|96.67|1993|4|N|LV00001640
2023|41110000|2|9|146.11|244.78|2010|2|N|LV00001641
2023|11140000|2|3|146.07|171.66|1972|4|N|LV00001642
2023|26110000|2|2|58.71|179.9|2020|2|N|LV00001643
2023|26140000|1|3|24.11|86.4|2022|2|N|LV00001644
2023|46110000|2|2|149.61|193.82|1992|4|N|LV00001645
2023|45110000|2|3|39.1|140.88|1966|4|N|LV00001646
2023|27110000|2|3|90.23|89.57|1979|4|N|LV00001647
2023|11170000|3|9|171.91|256.01|1979|4|N|LV00001648
2023|11170000|1|1|93.71|87.83|2021|2|N|LV00001649
2023|41110000|2|3|103.78|111.08|1963|4|N|LV00001650
2023|47110000|2|1|192.43|53.45|1965|4|N|LV00001651
2023|41150000|3|9|183.63|212.58|2012|2|N|LV00001652
2023|27110000|4|1|36.36|106.65|2018|2|N|LV00001653
2023|45110000|2|2|176.03|288.63|1976|4|N|LV00001654
2023|41110000|1|3|109.03|230.21|1966|4|N|LV00001655
2023|11200000|2|2|163.64|273.32|2019|2|N|LV00001656
2023|45110000|2|2|83.38|83.03|2010|2|N|LV00001657
2023|46110000|3|2|192.3|202.74|2005|2|N|LV00001658
2023|26110000|3|2|163.38|267.56|2009|2|N|LV00001659
2023|47110000|2|3|100.89|289.61|2019|2|N|LV00001660
2023|41110000|2|3|84.93|205.56|2001|3|N|LV00001661
2023|26110000|2|2|57.99|285.85|1966|4|N|LV00001662
2023|45110000|4|3|69.57|69.86|2009|2|N|LV00001663
2023|11170000|2|2|99.57|40.95|1965|4|N|LV00001664
2023|26110000|2|9|83.76|155.57|1965|4|N|LV00001665
2023|27110000|2|3|135.94|115.67|1990|4|N|LV00001666
2023|46110000|1|2|134.4|280.02|1983|4|N|LV00001667
2023|47110000|3|2|54.83|34.34|1995|3|N|LV00001668
2023|11200000|1|1|66.94|115.6|1981|4|N|LV00001669
2023|11110000|5|9|28.14|124.43|2013|2|N|LV00001670
2023|45110000|2|1|88.84|222.5|2021|2|N|LV00001671
2023|41130000|2|1|105.22|30.5|2020|2|N|LV00001672
2023|27110000|3|2|38.92|259.47|1989|4|N|LV00001673
2023|11110000|3|3|35.32|282.3|1993|4|N|LV00001674
2023|41130000|2|2|68.21|160.71|1963|4|N|LV00001675
2023|11170000|1|1|108.46|59.21|2015|2|N|LV00001676
2023|41130000|2|1|197.02|43.69|1976|4|N|LV00001677
2023|11170000|2|1|184.71|99.78|1975|4|N|LV00001678
2023|11200000|2|2|91.72|66.34|2013|2|Y|LV00001679
2023|11170000|2|9|120.09|165.8|2021|2|N|LV00001680
2023|11170000|2|3|120.74|140.75|2016|2|N|LV00001681
2023|42110000|3|2|81.75|81.78|1961|4|N|LV00001682
2023|43110000|3|2|174.24|254.96|2018|2|N|LV00001683
2023|28110000|1|2|72.49|192.08|1986|4|N|LV00001684
2023|45110000|2|3|96.88|199.1|1969|4|N|LV00001685
2023|47110000|2|2|183.24|214.5|1969|4|N|LV00001686
2023|11170000|2|1|82.27|263.5|2003|3|N|LV00001687
2023|11200000|2|1|112.0|212.23|2010|2|Y|LV00001688
2023|43110000|2|2|176.71|65.91|1985|4|N|LV00001689
2023|41150000|3|2|78.95|133.44|1997|3|N|LV00001690
2023|26140000|2|9|193.11|170.83|2006|2|N|LV00001691
2023|41130000|1|1|56.64|80.01|1986|4|N|LV00001692
2023|41150000|2|3|143.15|283.86|2011|2|N|LV00001693
2023|41150000|5|3|30.81|98.13|1978|4|N|LV00001694
2023|41130000|2|2|116.68|238.46|1976|4|N|LV00001695
2023|11110000|2|1|48.69|286.93|1990|4|N|LV00001696
2023|43110000|3|1|133.13|104.2|1991|4|N|LV00001697
2023|11200000|2|2|131.03|153.03|1979|4|Y|LV00001698
2023|41130000|2|1|94.96|97.17|1980|4|Y|LV00001699
2023|41130000|1|3|186.47|252.07|1979|4|N|LV00001700
2023|11140000|1|3|180.45|244.72|1988|4|N|LV00001701
2023|26110000|2|3|152.3|271.2|2003|3|N|LV00001702
2023|26110000|3|3|149.54|46.93|1978|4|N|LV00001703
2023|11200000|3|1|32.28|229.81|2003|3|N|LV00001704
2023|27110000|4|3|78.24|186.51|1981|4|N|LV00001705
2023|26110000|2|2|56.57|144.34|1972|4|N|LV00001706
2023|41130000|2|1|89.94|270.16|1977|4|N|LV00001707
2023|11140000|2|1|39.65|264.18|2011|2|N|LV00001708
2023|11170000|2|2|77.29|218.93|1978|4|N|LV00001709
2023|41110000|1|2|122.77|76.46|2000|3|N|LV00001710
2023|26140000|3|1|49.91|100.1|1996|3|N|LV00001711
2023|28110000|1|2|39.04|72.14|2003|3|N|LV00001712
2023|11140000|4|9|147.2|99.19|1997|3|N|LV00001713
2023|26110000|3|2|64.45|238.75|2022|2|N|LV00001714
2023|26140000|1|1|106.08|120.07|2018|2|N|LV00001715
2023|11110000|1|2|170.92|106.31|1980|4|N|LV00001716
2023|41110000|2|2|88.14|97.2|1984|4|N|LV00001717
2023|11110000|2|9|37.74|43.63|1983|4|N|LV00001718
2023|46110000|2|2|161.36|121.86|2001|3|N|LV00001719
2023|11110000|2|1|152.93|55.5|1990|4|N|LV00001720
2023|11200000|3|1|129.84|181.72|2020|2|N|LV00001721
2023|41110000|2|1|116.83|79.93|2005|2|N|LV00001722
2023|11110000|2|3|155.39|103.36|1989|4|N|LV00001723
2023|41150000|5|1|83.59|159.16|1979|4|N|LV00001724
2023|27110000|3|3|79.34|132.9|2009|2|N|LV00001725
2023|11110000|2|2|132.93|116.81|2012|2|N|LV00001726
2023|41150000|3|3|49.96|288.28|2021|2|N|LV00001727
