CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SPIDN|LFNR_SE_CD|HOHL_REL_CD|SD_CD|AAGE|NTNLTY_CD|FMNM_ACHM_CD|HS_SHAPE_CD|BRTH_YR|ENTCNY_YR
2023|44130000|HS00002256|SP00002256|1|3|1|70|410|001|G2|1956|
2023|42110000|HS00002257|SP00002257|1|4|1|29|410|003|G2|1984|
2023|11110000|HS00002258|SP00002258|1|1|2|41|410|003|G2|1960|
2023|47110000|HS00002259|SP00002259|1|1|2|48|410|002|G2|1951|
2023|11110000|HS00002260|SP00002260|2|1|1|87|410|003|G2|1947|
2023|47110000|HS00002261|SP00002261|1|2|2|85|410|001|G2|1973|
2023|11110000|HS00002262|SP00002262|1|4|1|77|410|004|G1|1957|
2023|41110000|HS00002263|SP00002263|1|2|2|27|410|001|G2|1940|
2023|11140000|HS00002264|SP00002264|1|1|1|56|410|004|G2|1940|
2023|11140000|HS00002265|SP00002265|1|2|1|56|410|004|G2|1947|
2023|42110000|HS00002266|SP00002266|1|3|2|67|410|003|G1|1974|
2023|43110000|HS00002267|SP00002267|1|1|2|83|410|004|G2|1964|
2023|11170000|HS00002268|SP00002268|1|3|1|44|410|004|G3|1931|2010
2023|47110000|HS00002269|SP00002269|1|1|1|61|410|001|G2|1985|
2023|26140000|HS00002270|SP00002270|1|1|1|39|410|003|G1|1952|2020
2023|26140000|HS00002271|SP00002271|1|2|1|35|410|003|G2|1944|
2023|26140000|HS00002272|SP00002272|1|1|2|43|410|004|G2|1967|
2023|28110000|HS00002273|SP00002273|1|5|1|75|410|003|G2|1939|
2023|11200000|HS00002274|SP00002274|1|2|2|52|410|003|G1|1971|
2023|28110000|HS00002275|SP00002275|1|1|1|71|410|003|G2|1941|
2023|11200000|HS00002276|SP00002276|1|1|1|71|410|001|G3|1955|
2023|11110000|HS00002277|SP00002277|1|2|2|47|410|002|G2|2000|
2023|27110000|HS00002278|SP00002278|1|1|1|91|410|002|G2|1942|
2023|42110000|HS00002279|SP00002279|1|3|1|23|410|004|G1|1951|
2023|43110000|HS00002280|SP00002280|1|1|1|87|410|004|G1|1987|
2023|27110000|HS00002281|SP00002281|1|1|1|20|410|003|G3|1951|
2023|26140000|HS00002282|SP00002282|1|2|2|48|410|001|G4|1965|
2023|44130000|HS00002283|SP00002283|1|1|2|81|410|003|G1|1933|
2023|42110000|HS00002284|SP00002284|1|2|1|71|410|002|G3|1981|
2023|45110000|HS00002285|SP00002285|1|2|1|44|410|003|G1|1984|
2023|46110000|HS00002286|SP00002286|1|1|1|86|410|002|G2|1999|
2023|44130000|HS00002287|SP00002287|1|3|1|30|410|003|G2|1945|
2023|46110000|HS00002288|SP00002288|1|3|1|70|410|001|G2|1930|
2023|28110000|HS00002289|SP00002289|1|3|1|58|410|001|G2|1952|
2023|27110000|HS00002290|SP00002290|1|1|2|35|410|001|G2|1976|
2023|26140000|HS00002291|SP00002291|1|1|1|89|410|004|G1|1938|
2023|11200000|HS00002292|SP00002292|1|3|2|77|410|001|G4|1984|
2023|43110000|HS00002293|SP00002293|1|2|2|20|410|002|G2|1952|2020
2023|43110000|HS00002294|SP00002294|1|2|1|26|410|002|G1|1959|
2023|44130000|HS00002295|SP00002295|1|2|1|24|410|004|G3|1940|
2023|11170000|HS00002296|SP00002296|1|3|1|51|410|002|G2|1931|
2023|41110000|HS00002297|SP00002297|1|1|1|51|410|004|G2|1977|
2023|11200000|HS00002298|SP00002298|1|2|1|74|410|004|G2|1996|
2023|46110000|HS00002299|SP00002299|1|1|2|70|410|003|G1|1992|
2023|26110000|HS00002300|SP00002300|1|1|1|21|410|002|G2|1948|
2023|11170000|HS00002301|SP00002301|1|2|1|55|410|003|G2|1976|
2023|41130000|HS00002302|SP00002302|1|1|2|78|410|003|G2|1993|
2023|45110000|HS00002303|SP00002303|1|1|2|87|410|001|G2|1942|
2023|46110000|HS00002304|SP00002304|1|4|2|41|410|004|G3|1955|
2023|11140000|HS00002305|SP00002305|1|3|2|23|410|002|G3|1994|
2023|26140000|HS00002306|SP00002306|1|2|1|31|410|004|G2|1950|
2023|11170000|HS00002307|SP00002307|1|5|1|45|410|003|G4|1956|
2023|26140000|HS00002308|SP00002308|1|1|1|53|410|004|G3|1930|
2023|41130000|HS00002309|SP00002309|1|3|1|46|410|001|G3|1929|
2023|26110000|HS00002310|SP00002310|1|1|1|26|410|001|G2|1930|
2023|11140000|HS00002311|SP00002311|1|1|1|45|410|001|G1|1936|
2023|41110000|HS00002312|SP00002312|1|1|1|41|410|004|G1|1944|
2023|11110000|HS00002313|SP00002313|1|1|1|56|410|004|G3|1953|
2023|11200000|HS00002314|SP00002314|1|2|2|25|410|004|G2|1963|
2023|11110000|HS00002315|SP00002315|1|1|1|79|410|002|G3|1944|
2023|11140000|HS00002316|SP00002316|1|2|1|51|840|002|G2|1931|
2023|28110000|HS00002317|SP00002317|1|1|2|43|410|002|G2|1995|
2023|45110000|HS00002318|SP00002318|1|1|2|87|410|004|G2|1993|
2023|44130000|HS00002319|SP00002319|1|5|1|75|410|002|G4|1966|2020
2023|11140000|HS00002320|SP00002320|1|2|1|30|410|003|G1|1981|
2023|11110000|HS00002321|SP00002321|1|4|1|30|410|003|G2|1964|
2023|26140000|HS00002322|SP00002322|1|1|1|20|410|002|G4|1980|
2023|42110000|HS00002323|SP00002323|1|1|1|62|410|002|G1|1945|
2023|43110000|HS00002324|SP00002324|1|2|2|46|410|003|G2|1936|
2023|44130000|HS00002325|SP00002325|1|2|2|48|410|004|G2|1982|
2023|26140000|HS00002326|SP00002326|1|1|1|58|410|001|G3|1946|
2023|11170000|HS00002327|SP00002327|1|4|2|60|410|003|G2|1996|
2023|11110000|HS00002328|SP00002328|1|2|2|20|410|001|G1|1944|
2023|11170000|HS00002329|SP00002329|1|3|1|28|410|001|G1|1951|
2023|11140000|HS00002330|SP00002330|1|1|1|79|410|003|G2|1950|
2023|45110000|HS00002331|SP00002331|1|2|2|91|410|002|G2|1967|
2023|26110000|HS00002332|SP00002332|1|1|1|82|410|002|G2|1995|
2023|44130000|HS00002333|SP00002333|1|5|1|87|410|001|G3|1940|
2023|41130000|HS00002334|SP00002334|1|1|1|54|410|004|G1|1995|
2023|41130000|HS00002335|SP00002335|1|1|2|81|410|004|G3|1967|
2023|28110000|HS00002336|SP00002336|1|1|1|86|410|004|G3|1990|
2023|44130000|HS00002337|SP00002337|1|2|2|86|410|001|G2|1940|
2023|11110000|HS00002338|SP00002338|1|5|1|31|410|001|G2|1960|
2023|11140000|HS00002339|SP00002339|1|4|2|31|156|001|G1|1965|2010
2023|28110000|HS00002340|SP00002340|1|3|1|50|410|001|G2|1980|
2023|27110000|HS00002341|SP00002341|1|5|1|57|410|002|G2|1945|2010
2023|41130000|HS00002342|SP00002342|1|3|1|91|410|003|G2|1988|
2023|43110000|HS00002343|SP00002343|1|1|1|43|410|001|G2|1949|
2023|41130000|HS00002344|SP00002344|1|2|2|82|410|002|G1|1931|
2023|26110000|HS00002345|SP00002345|1|1|2|86|410|003|G2|1984|
2023|26140000|HS00002346|SP00002346|1|1|1|92|410|002|G2|1952|
2023|43110000|HS00002347|SP00002347|1|1|1|34|410|002|G2|1980|
2023|11200000|HS00002348|SP00002348|1|1|1|38|410|003|G1|1934|
2023|41110000|HS00002349|SP00002349|1|5|1|36|410|004|G1|1936|
2023|41130000|HS00002350|SP00002350|1|5|1|75|410|002|G2|1980|
2023|43110000|HS00002351|SP00002351|1|1|2|71|840|001|G2|1986|
2023|43110000|HS00002352|SP00002352|1|3|1|50|410|004|G2|1997|
2023|28110000|HS00002353|SP00002353|1|1|2|26|410|003|G1|1951|
2023|26140000|HS00002354|SP00002354|1|1|1|59|410|002|G2|1935|
2023|27110000|HS00002355|SP00002355|1|1|2|74|410|003|G4|1993|
2023|27110000|HS00002356|SP00002356|1|1|2|55|410|004|G2|1942|
2023|11200000|HS00002357|SP00002357|1|1|2|40|410|001|G2|1947|
2023|41150000|HS00002358|SP00002358|1|1|2|64|410|004|G2|1968|
2023|11200000|HS00002359|SP00002359|1|1|2|69|410|003|G3|1987|1990
2023|42110000|HS00002360|SP00002360|1|1|1|64|410|003|G3|1955|
2023|43110000|HS00002361|SP00002361|1|4|1|85|410|004|G1|1959|
2023|47110000|HS00002362|SP00002362|1|1|1|43|410|002|G2|1943|
2023|11170000|HS00002363|SP00002363|1|1|2|65|410|004|G1|1961|
2023|43110000|HS00002364|SP00002364|1|2|2|84|410|003|G3|2000|
2023|11140000|HS00002365|SP00002365|1|1|2|35|410|004|G1|1988|
2023|26140000|HS00002366|SP00002366|1|2|1|41|410|002|G3|1975|
2023|11170000|HS00002367|SP00002367|1|1|2|23|410|003|G1|1967|
2023|11170000|HS00002368|SP00002368|1|2|1|48|410|002|G2|1977|
2023|11170000|HS00002369|SP00002369|1|2|1|23|410|002|G2|1938|
2023|11110000|HS00002370|SP00002370|1|2|2|75|410|002|G2|1982|
2023|44130000|HS00002371|SP00002371|1|2|1|26|410|004|G2|1952|
2023|11140000|HS00002372|SP00002372|1|1|1|71|410|004|G2|1976|
2023|27110000|HS00002373|SP00002373|1|1|2|63|410|001|G2|1929|
2023|42110000|HS00002374|SP00002374|2|1|2|94|410|004|G2|1935|
2023|47110000|HS00002375|SP00002375|1|2|1|46|410|003|G2|1945|
2023|45110000|HS00002376|SP00002376|1|1|1|45|410|001|G3|1946|
2023|11170000|HS00002377|SP00002377|1|1|1|38|410|004|G3|1955|
2023|47110000|HS00002378|SP00002378|1|2|1|60|410|001|G2|1959|
2023|42110000|HS00002379|SP00002379|1|1|2|36|410|004|G2|1961|
2023|11200000|HS00002380|SP00002380|1|1|2|28|410|002|G3|2001|
2023|28110000|HS00002381|SP00002381|1|2|2|91|410|004|G2|1933|
2023|46110000|HS00002382|SP00002382|1|1|2|70|410|002|G3|1930|
2023|27110000|HS00002383|SP00002383|1|3|1|28|410|001|G3|1964|
2023|11200000|HS00002384|SP00002384|1|4|1|66|410|004|G1|1938|
2023|45110000|HS00002385|SP00002385|1|5|1|42|410|003|G1|1973|
2023|47110000|HS00002386|SP00002386|2|1|2|33|410|002|G2|1995|
2023|47110000|HS00002387|SP00002387|1|1|1|55|410|001|G2|1941|
2023|47110000|HS00002388|SP00002388|1|2|1|79|410|004|G2|1965|
2023|45110000|HS00002389|SP00002389|1|2|2|20|410|004|G4|1933|
2023|28110000|HS00002390|SP00002390|1|2|2|46|410|002|G2|1988|
2023|11200000|HS00002391|SP00002391|1|1|1|89|410|003|G2|1968|
2023|41150000|HS00002392|SP00002392|1|1|1|49|410|001|G2|1953|
2023|11200000|HS00002393|SP00002393|1|1|1|27|410|001|G1|1993|
2023|41110000|HS00002394|SP00002394|1|1|1|52|410|003|G2|1929|2010
2023|42110000|HS00002395|SP00002395|1|1|1|71|410|004|G3|1958|
2023|47110000|HS00002396|SP00002396|1|4|2|94|410|004|G1|1991|
2023|26110000|HS00002397|SP00002397|1|1|1|67|410|002|G3|1948|
2023|26110000|HS00002398|SP00002398|1|2|1|23|410|001|G3|1938|
2023|43110000|HS00002399|SP00002399|1|4|1|80|410|003|G1|1975|
2023|11110000|HS00002400|SP00002400|1|1|1|78|410|003|G3|1958|
2023|41130000|HS00002401|SP00002401|1|2|1|68|410|004|G3|1947|
2023|43110000|HS00002402|SP00002402|1|2|1|87|410|001|G2|1993|
2023|41130000|HS00002403|SP00002403|1|1|2|77|840|003|G2|1964|
2023|27110000|HS00002404|SP00002404|1|1|1|37|410|003|G2|1962|
2023|45110000|HS00002405|SP00002405|1|3|1|51|410|003|G2|1981|
2023|27110000|HS00002406|SP00002406|1|3|2|58|410|001|G2|1981|
2023|43110000|HS00002407|SP00002407|1|3|1|56|410|001|G2|1956|
2023|28110000|HS00002408|SP00002408|1|5|1|67|410|003|G3|1947|
2023|11110000|HS00002409|SP00002409|1|1|1|72|410|001|G2|1974|
2023|41130000|HS00002410|SP00002410|1|3|1|27|410|003|G2|1993|
2023|11110000|HS00002411|SP00002411|1|2|1|62|410|001|G4|1944|
2023|46110000|HS00002412|SP00002412|1|2|2|22|410|004|G1|1990|
2023|41150000|HS00002413|SP00002413|1|3|1|58|410|002|G2|2003|
2023|27110000|HS00002414|SP00002414|1|3|2|51|410|002|G2|1979|
2023|41110000|HS00002415|SP00002415|1|4|1|35|410|002|G2|1942|
2023|41150000|HS00002416|SP00002416|1|1|2|94|410|002|G1|1947|
2023|26110000|HS00002417|SP00002417|1|2|1|39|410|003|G3|1981|
2023|26110000|HS00002418|SP00002418|1|1|1|24|410|003|G1|1965|
2023|28110000|HS00002419|SP00002419|1|2|1|46|410|003|G2|1932|2000
2023|26110000|HS00002420|SP00002420|1|3|2|76|410|004|G2|1950|
2023|43110000|HS00002421|SP00002421|1|3|2|20|410|001|G2|1947|
2023|11140000|HS00002422|SP00002422|1|1|1|56|410|004|G2|1997|
2023|45110000|HS00002423|SP00002423|1|2|1|51|410|003|G1|1985|
2023|26140000|HS00002424|SP00002424|1|1|1|84|410|002|G3|1996|
2023|41130000|HS00002425|SP00002425|1|1|2|20|410|004|G3|1930|
2023|11170000|HS00002426|SP00002426|1|1|1|21|410|003|G2|1978|
2023|27110000|HS00002427|SP00002427|1|4|2|62|410|001|G1|1966|
2023|43110000|HS00002428|SP00002428|1|1|1|33|410|001|G2|1962|
2023|26110000|HS00002429|SP00002429|1|5|1|72|410|003|G2|1964|
2023|11170000|HS00002430|SP00002430|1|1|2|40|410|003|G1|2000|
2023|41110000|HS00002431|SP00002431|1|3|1|62|410|001|G1|1935|
2023|11170000|HS00002432|SP00002432|1|2|1|22|410|003|G1|1975|
2023|26140000|HS00002433|SP00002433|1|2|1|72|410|003|G2|1935|
2023|28110000|HS00002434|SP00002434|1|2|2|58|156|004|G2|1946|
2023|41130000|HS00002435|SP00002435|1|3|1|20|410|003|G3|1951|
2023|41150000|HS00002436|SP00002436|1|4|1|39|410|004|G2|1951|
2023|42110000|HS00002437|SP00002437|1|2|2|24|410|001|G2|1930|
2023|45110000|HS00002438|SP00002438|1|1|2|23|410|004|G1|1981|
2023|11140000|HS00002439|SP00002439|1|1|1|72|410|002|G3|1979|
2023|27110000|HS00002440|SP00002440|1|3|1|52|410|003|G1|1953|
2023|11110000|HS00002441|SP00002441|1|1|2|80|410|004|G2|1986|
2023|11110000|HS00002442|SP00002442|1|2|1|39|410|004|G2|1943|
2023|11200000|HS00002443|SP00002443|1|2|1|73|410|001|G2|2001|
2023|41150000|HS00002444|SP00002444|1|1|2|66|410|001|G3|1936|
2023|46110000|HS00002445|SP00002445|1|3|2|69|410|003|G2|1978|
2023|44130000|HS00002446|SP00002446|1|3|1|82|410|004|G2|2003|2010
2023|41150000|HS00002447|SP00002447|1|3|2|73|410|003|G2|1958|
2023|44130000|HS00002448|SP00002448|1|3|2|75|410|001|G2|1983|
2023|11170000|HS00002449|SP00002449|1|4|2|75|410|001|G2|1981|
2023|45110000|HS00002450|SP00002450|1|2|1|53|410|003|G2|1967|
2023|46110000|HS00002451|SP00002451|1|5|2|74|410|003|G1|1960|
2023|11140000|HS00002452|SP00002452|1|1|2|83|410|004|G3|1993|
2023|28110000|HS00002453|SP00002453|1|2|2|75|410|003|G1|2000|
2023|45110000|HS00002454|SP00002454|1|3|2|65|410|002|G2|1969|
2023|41110000|HS00002455|SP00002455|1|1|1|25|410|001|G3|1977|
2023|45110000|HS00002456|SP00002456|2|1|1|52|410|004|G2|1960|
2023|46110000|HS00002457|SP00002457|1|2|1|24|410|004|G2|1947|
2023|41110000|HS00002458|SP00002458|1|1|2|27|840|001|G2|1957|
2023|11140000|HS00002459|SP00002459|1|4|1|47|410|002|G1|1996|
2023|26140000|HS00002460|SP00002460|1|1|1|54|410|002|G3|1929|
2023|11200000|HS00002461|SP00002461|1|1|1|59|410|003|G2|1950|
2023|41110000|HS00002462|SP00002462|1|2|1|87|410|004|G4|2000|
2023|41130000|HS00002463|SP00002463|1|1|2|77|410|001|G2|1946|
2023|28110000|HS00002464|SP00002464|1|1|2|51|410|004|G2|1937|
2023|11200000|HS00002465|SP00002465|1|2|1|45|410|001|G2|1961|
2023|26140000|HS00002466|SP00002466|1|2|2|73|410|004|G1|1941|
2023|42110000|HS00002467|SP00002467|1|1|1|40|410|003|G2|1937|
2023|11110000|HS00002468|SP00002468|1|2|2|86|410|001|G3|1931|
2023|11200000|HS00002469|SP00002469|1|2|2|78|410|003|G2|1932|
2023|46110000|HS00002470|SP00002470|1|3|1|71|410|002|G4|1989|
2023|11140000|HS00002471|SP00002471|1|1|1|38|410|002|G2|2001|
2023|28110000|HS00002472|SP00002472|1|1|2|66|410|001|G2|1955|
2023|11200000|HS00002473|SP00002473|1|5|2|81|410|003|G2|1953|
2023|11140000|HS00002474|SP00002474|1|2|2|25|410|004|G2|1961|
2023|28110000|HS00002475|SP00002475|1|1|1|33|410|003|G2|1986|
2023|41110000|HS00002476|SP00002476|1|3|1|58|410|004|G2|1932|
2023|11170000|HS00002477|SP00002477|1|1|2|46|410|002|G2|1973|
2023|11140000|HS00002478|SP00002478|1|3|2|73|410|003|G2|1948|
2023|11170000|HS00002479|SP00002479|1|3|2|50|410|004|G2|1957|
2023|42110000|HS00002480|SP00002480|1|5|1|94|410|002|G2|1936|
2023|45110000|HS00002481|SP00002481|1|5|1|42|410|003|G1|1950|
2023|11200000|HS00002482|SP00002482|1|1|2|47|410|001|G1|1956|2010
2023|26140000|HS00002483|SP00002483|1|3|2|20|410|003|G2|1940|
2023|26140000|HS00002484|SP00002484|1|1|2|38|410|004|G3|1999|
2023|27110000|HS00002485|SP00002485|1|2|1|37|410|004|G1|1951|
2023|26110000|HS00002486|SP00002486|1|2|2|77|410|002|G2|1960|
2023|11110000|HS00002487|SP00002487|1|1|2|45|410|003|G2|1945|
2023|41110000|HS00002488|SP00002488|2|1|2|35|410|003|G2|1987|
2023|27110000|HS00002489|SP00002489|2|1|2|43|410|004|G2|1959|
2023|26140000|HS00002490|SP00002490|1|1|2|62|410|004|G2|1982|
2023|26110000|HS00002491|SP00002491|1|1|1|78|410|004|G2|1995|
2023|46110000|HS00002492|SP00002492|1|4|2|93|410|004|G3|1960|
2023|41150000|HS00002493|SP00002493|1|2|2|23|410|002|G1|2002|
2023|28110000|HS00002494|SP00002494|1|3|2|83|410|002|G2|1997|2000
2023|11200000|HS00002495|SP00002495|1|3|2|49|410|002|G2|1964|
2023|44130000|HS00002496|SP00002496|1|3|1|80|410|002|G3|1936|
2023|46110000|HS00002497|SP00002497|1|1|2|22|410|004|G3|1950|
2023|11110000|HS00002498|SP00002498|1|4|2|66|410|004|G1|2002|
2023|46110000|HS00002499|SP00002499|1|3|2|89|410|004|G2|1995|
2023|42110000|HS00002500|SP00002500|1|3|2|22|410|003|G2|1971|
2023|11140000|HS00002501|SP00002501|1|4|2|79|410|001|G4|1971|
2023|43110000|HS00002502|SP00002502|1|2|1|28|410|001|G1|2001|
2023|11140000|HS00002503|SP00002503|1|2|1|93|410|002|G2|1984|
2023|11110000|HS00002504|SP00002504|1|4|2|75|410|003|G2|1994|
2023|11140000|HS00002505|SP00002505|1|1|2|88|410|002|G2|1961|
2023|28110000|HS00002506|SP00002506|1|3|1|87|410|003|G2|1954|
2023|41150000|HS00002507|SP00002507|1|1|2|43|410|004|G2|1974|
2023|27110000|HS00002508|SP00002508|1|1|1|51|410|002|G3|1961|
2023|11170000|HS00002509|SP00002509|1|2|1|71|410|004|G1|1988|
2023|11200000|HS00002510|SP00002510|1|1|2|33|410|003|G3|1940|
2023|45110000|HS00002511|SP00002511|1|5|1|42|410|004|G2|2003|
2023|47110000|HS00002512|SP00002512|1|1|1|27|156|001|G2|1966|
2023|43110000|HS00002513|SP00002513|1|3|1|86|410|002|G2|1979|
2023|11140000|HS00002514|SP00002514|1|1|1|38|410|004|G2|1970|
2023|44130000|HS00002515|SP00002515|1|5|1|50|410|004|G2|1965|
2023|42110000|HS00002516|SP00002516|1|1|1|53|410|003|G2|1955|
2023|41110000|HS00002517|SP00002517|1|1|1|48|410|001|G1|1934|
2023|11170000|HS00002518|SP00002518|1|1|1|78|410|001|G2|1961|
2023|47110000|HS00002519|SP00002519|1|2|1|88|410|002|G3|1986|
2023|28110000|HS00002520|SP00002520|1|5|2|62|410|004|G2|1964|
2023|11110000|HS00002521|SP00002521|1|5|2|82|410|002|G2|1965|
2023|11200000|HS00002522|SP00002522|1|1|1|28|410|004|G2|1939|
2023|27110000|HS00002523|SP00002523|1|1|1|92|410|003|G2|1961|1990
2023|11140000|HS00002524|SP00002524|1|1|2|28|410|001|G3|1938|
2023|26140000|HS00002525|SP00002525|1|2|1|24|410|003|G2|1955|
2023|28110000|HS00002526|SP00002526|1|2|1|21|410|002|G3|1961|
2023|47110000|HS00002527|SP00002527|1|1|2|38|410|001|G3|1979|
2023|11140000|HS00002528|SP00002528|1|2|2|82|410|003|G2|1984|
2023|41130000|HS00002529|SP00002529|1|4|1|42|410|001|G2|1996|
2023|46110000|HS00002530|SP00002530|1|1|2|79|410|004|G2|1962|
2023|44130000|HS00002531|SP00002531|1|1|1|51|410|004|G3|1934|
2023|46110000|HS00002532|SP00002532|1|1|1|27|410|004|G1|2003|
2023|11170000|HS00002533|SP00002533|1|1|2|55|410|001|G2|1932|
2023|44130000|HS00002534|SP00002534|1|1|2|37|410|004|G1|1939|
2023|47110000|HS00002535|SP00002535|1|2|2|41|410|002|G3|1971|
2023|26140000|HS00002536|SP00002536|1|1|1|58|410|003|G2|1980|
2023|41110000|HS00002537|SP00002537|1|3|2|79|410|001|G1|1960|
2023|41130000|HS00002538|SP00002538|1|4|2|64|410|004|G2|1939|
2023|41110000|HS00002539|SP00002539|1|4|1|36|156|002|G3|2001|
2023|26110000|HS00002540|SP00002540|1|2|2|73|840|003|G3|1970|
2023|47110000|HS00002541|SP00002541|1|1|1|72|410|002|G1|2000|
2023|47110000|HS00002542|SP00002542|1|1|1|37|410|004|G2|1955|
2023|27110000|HS00002543|SP00002543|1|1|2|83|410|003|G2|1998|
2023|44130000|HS00002544|SP00002544|1|5|2|83|840|002|G2|1980|
2023|27110000|HS00002545|SP00002545|1|5|2|65|410|002|G1|1948|
2023|44130000|HS00002546|SP00002546|1|1|1|42|410|001|G1|1947|
2023|41130000|HS00002547|SP00002547|1|1|2|46|410|002|G3|1986|
2023|28110000|HS00002548|SP00002548|1|2|1|52|840|004|G2|1965|
2023|11170000|HS00002549|SP00002549|1|1|2|34|410|004|G1|1990|
2023|42110000|HS00002550|SP00002550|1|5|1|42|410|004|G2|1959|
2023|26140000|HS00002551|SP00002551|1|1|1|30|410|001|G1|2003|
2023|11200000|HS00002552|SP00002552|1|1|2|31|410|002|G2|1942|
2023|11200000|HS00002553|SP00002553|1|1|1|75|410|004|G2|2002|
2023|47110000|HS00002554|SP00002554|1|1|1|29|410|002|G1|1958|
2023|11140000|HS00002555|SP00002555|1|1|2|55|410|001|G1|1973|
2023|44130000|HS00002556|SP00002556|1|4|1|52|410|002|G3|1987|1990
2023|45110000|HS00002557|SP00002557|1|1|2|23|410|004|G3|1963|
2023|11110000|HS00002558|SP00002558|1|2|1|82|410|004|G1|1993|
2023|41150000|HS00002559|SP00002559|1|1|1|93|410|001|G2|1960|
2023|41130000|HS00002560|SP00002560|1|1|1|67|410|004|G1|1955|
2023|27110000|HS00002561|SP00002561|1|1|2|70|410|003|G3|1969|
2023|42110000|HS00002562|SP00002562|1|1|1|37|410|004|G3|1976|
2023|27110000|HS00002563|SP00002563|1|1|1|83|840|003|G2|1969|
2023|28110000|HS00002564|SP00002564|1|1|2|78|410|003|G2|1932|
2023|28110000|HS00002565|SP00002565|1|3|2|52|410|003|G2|1947|
2023|44130000|HS00002566|SP00002566|1|3|1|72|410|003|G2|2003|
2023|41150000|HS00002567|SP00002567|1|4|1|91|410|004|G2|1982|
2023|27110000|HS00002568|SP00002568|1|1|1|65|410|003|G1|2002|
2023|46110000|HS00002569|SP00002569|1|3|2|34|410|001|G2|1986|
2023|44130000|HS00002570|SP00002570|1|2|1|44|410|001|G2|1945|
2023|46110000|HS00002571|SP00002571|1|1|1|33|410|002|G1|1939|
2023|43110000|HS00002572|SP00002572|1|1|1|44|410|002|G2|1969|
2023|27110000|HS00002573|SP00002573|1|2|2|86|410|004|G3|1952|
2023|44130000|HS00002574|SP00002574|1|3|1|34|410|001|G2|1976|
2023|26140000|HS00002575|SP00002575|1|1|2|86|410|004|G2|1968|
2023|26110000|HS00002576|SP00002576|1|1|1|41|410|001|G3|1941|
2023|28110000|HS00002577|SP00002577|1|5|1|57|410|002|G1|1983|
2023|47110000|HS00002578|SP00002578|1|1|2|59|410|002|G2|1980|2020
2023|41130000|HS00002579|SP00002579|1|5|2|29|156|003|G2|1993|
2023|27110000|HS00002580|SP00002580|1|3|2|33|410|001|G1|1987|
2023|28110000|HS00002581|SP00002581|1|3|2|42|410|004|G4|2001|
2023|26110000|HS00002582|SP00002582|1|3|1|24|410|001|G2|1942|
2023|42110000|HS00002583|SP00002583|1|1|2|76|410|004|G2|1940|
2023|26140000|HS00002584|SP00002584|1|2|1|60|410|003|G1|1972|
2023|41130000|HS00002585|SP00002585|1|3|1|83|410|004|G4|1959|
2023|27110000|HS00002586|SP00002586|1|3|2|84|410|004|G3|1985|
2023|26140000|HS00002587|SP00002587|1|1|2|46|410|004|G1|2000|
2023|47110000|HS00002588|SP00002588|1|1|2|81|410|002|G2|1965|
2023|26140000|HS00002589|SP00002589|1|1|2|24|410|002|G1|1992|
2023|11140000|HS00002590|SP00002590|1|1|1|52|410|003|G2|1940|
2023|27110000|HS00002591|SP00002591|1|2|2|69|410|003|G2|1983|
2023|41130000|HS00002592|SP00002592|1|3|1|54|410|004|G1|1948|
2023|11140000|HS00002593|SP00002593|1|3|1|75|410|002|G2|1984|
2023|26140000|HS00002594|SP00002594|1|2|2|84|410|002|G3|1994|
2023|11170000|HS00002595|SP00002595|1|1|2|51|410|001|G2|1962|
2023|41110000|HS00002596|SP00002596|1|1|1|40|410|001|G1|1990|
2023|43110000|HS00002597|SP00002597|1|1|1|63|410|004|G3|1974|2010
2023|47110000|HS00002598|SP00002598|1|1|1|85|410|004|G1|1982|
2023|27110000|HS00002599|SP00002599|1|1|1|94|410|003|G2|1937|
2023|45110000|HS00002600|SP00002600|1|1|1|81|410|002|G2|1966|
2023|11200000|HS00002601|SP00002601|1|1|1|38|410|001|G2|1950|
2023|44130000|HS00002602|SP00002602|1|2|2|35|410|001|G1|1959|
2023|41130000|HS00002603|SP00002603|1|1|1|62|410|003|G1|1935|
2023|43110000|HS00002604|SP00002604|1|1|2|50|410|003|G1|1971|
2023|43110000|HS00002605|SP00002605|1|1|1|65|410|002|G2|1939|
2023|41130000|HS00002606|SP00002606|1|2|2|89|410|001|G3|1936|
2023|26110000|HS00002607|SP00002607|1|2|1|61|410|001|G1|1934|
2023|41110000|HS00002608|SP00002608|1|1|1|46|410|003|G2|1951|
2023|45110000|HS00002609|SP00002609|1|1|2|85|410|003|G2|1930|
2023|47110000|HS00002610|SP00002610|1|5|1|52|410|002|G1|1948|
2023|46110000|HS00002611|SP00002611|1|2|2|65|410|003|G2|1980|
2023|11200000|HS00002612|SP00002612|1|2|2|30|410|004|G2|1992|
2023|41150000|HS00002613|SP00002613|1|2|1|58|410|003|G2|1988|
2023|11140000|HS00002614|SP00002614|1|3|1|51|410|002|G2|1960|
2023|42110000|HS00002615|SP00002615|1|4|2|29|410|001|G2|1991|
2023|47110000|HS00002616|SP00002616|1|1|1|35|410|004|G3|1986|
2023|11110000|HS00002617|SP00002617|1|2|2|72|410|003|G2|1956|
2023|42110000|HS00002618|SP00002618|1|1|2|33|410|002|G3|1979|
2023|47110000|HS00002619|SP00002619|1|2|2|29|410|001|G2|1952|
