CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SD_CD|AAGE|HS_SHAPE_CD|HS_SE_CD|MBHS_CNT|LVQT_KIND_CD|DTHS_TYPE_CD|LVQT_SN|HH_FMTN_CD|HH_HS_TYPE_CD|MCLTR_HS_YN
2023|42110000|HS00001034|1|48|G1|3|3|2|2|LV00001034|6|05|N
2023|41150000|HS00001035|2|46|G1|3|3|4|1|LV00001035|5|02|N
2023|11110000|HS00001036|1|28|G2|4|3|2|1|LV00001036|6|05|N
2023|42110000|HS00001037|2|55|G2|1|6|2|2|LV00001037|3|04|N
2023|11170000|HS00001038|1|53|G3|4|6|2|3|LV00001038|6|05|N
2023|26110000|HS00001039|2|34|G2|3|6|2|3|LV00001039|5|02|N
2023|41150000|HS00001040|1|81|G1|1|3|1|1|LV00001040|2|01|N
2023|44130000|HS00001041|1|71|G3|1|5|3|1|LV00001041|3|01|N
2023|11170000|HS00001042|2|38|G2|4|5|2|2|LV00001042|2|02|N
2023|41110000|HS00001043|1|32|G2|4|5|2|2|LV00001043|4|03|N
2023|26110000|HS00001044|1|66|G2|3|1|2|1|LV00001044|2|02|N
2023|43110000|HS00001045|2|20|G2|3|6|2|2|LV00001045|5|02|N
2023|45110000|HS00001046|1|31|G3|4|6|1|3|LV00001046|3|05|N
2023|41150000|HS00001047|2|52|G1|4|5|2|1|LV00001047|4|04|N
2023|44130000|HS00001048|1|94|G2|4|4|2|1|LV00001048|4|04|N
2023|28110000|HS00001049|2|25|G3|1|3|1|1|LV00001049|4|04|N
2023|41150000|HS00001050|2|59|G2|4|2|4|2|LV00001050|5|05|N
2023|26110000|HS00001051|1|62|G1|3|1|3|1|LV00001051|4|02|N
2023|47110000|HS00001052|1|38|G1|4|6|1|2|LV00001052|4|05|N
2023|11200000|HS00001053|1|59|G2|3|2|3|3|LV00001053|4|05|N
2023|46110000|HS00001054|2|67|G2|3|3|1|1|LV00001054|4|02|N
2023|43110000|HS00001055|2|30|G1|4|3|3|1|LV00001055|5|02|N
2023|47110000|HS00001056|1|91|G2|1|5|2|1|LV00001056|3|01|N
2023|41150000|HS00001057|1|38|G2|4|2|2|9|LV00001057|2|04|N
2023|26140000|HS00001058|1|47|G2|2|2|2|2|LV00001058|2|02|N
2023|26110000|HS00001059|2|21|G1|1|2|1|3|LV00001059|2|02|N
2023|11200000|HS00001060|1|64|G2|3|2|4|3|LV00001060|4|04|N
2023|47110000|HS00001061|2|64|G2|4|1|1|9|LV00001061|5|01|N
2023|11140000|HS00001062|1|28|G1|1|3|4|3|LV00001062|2|01|N
2023|44130000|HS00001063|1|41|G2|4|4|1|1|LV00001063|4|05|N
2023|42110000|HS00001064|1|77|G3|2|3|2|2|LV00001064|3|01|N
2023|11170000|HS00001065|1|73|G3|4|3|1|9|LV00001065|6|05|N
2023|46110000|HS00001066|2|43|G2|1|6|2|2|LV00001066|6|04|N
2023|11170000|HS00001067|2|67|G3|3|2|2|3|LV00001067|6|02|N
2023|11170000|HS00001068|1|76|G2|3|6|2|9|LV00001068|6|03|Y
2023|41130000|HS00001069|2|48|G4|4|4|3|2|LV00001069|6|02|N
2023|11140000|HS00001070|2|33|G4|2|4|2|2|LV00001070|4|03|N
2023|11140000|HS00001071|1|21|G2|1|2|2|2|LV00001071|4|04|N
2023|41150000|HS00001072|1|91|G2|1|6|2|2|LV00001072|2|05|N
2023|47110000|HS00001073|2|44|G1|2|3|2|1|LV00001073|5|02|N
2023|11110000|HS00001074|1|80|G2|4|4|4|2|LV00001074|2|03|N
2023|41150000|HS00001075|1|44|G2|1|2|2|9|LV00001075|3|05|N
2023|41150000|HS00001076|1|73|G2|4|3|2|9|LV00001076|6|01|N
2023|11140000|HS00001077|1|44|G1|3|5|2|1|LV00001077|1|01|N
2023|11170000|HS00001078|1|65|G3|3|6|2|3|LV00001078|1|04|N
2023|28110000|HS00001079|2|91|G4|4|6|2|1|LV00001079|5|01|N
2023|42110000|HS00001080|2|76|G2|4|1|1|2|LV00001080|5|05|N
2023|11200000|HS00001081|1|32|G2|3|1|3|9|LV00001081|5|01|N
2023|28110000|HS00001082|1|59|G3|4|6|1|9|LV00001082|3|04|N
2023|41110000|HS00001083|1|40|G2|2|5|2|2|LV00001083|1|02|N
2023|43110000|HS00001084|1|36|G3|4|1|1|2|LV00001084|2|05|N
2023|26110000|HS00001085|1|82|G2|4|6|2|2|LV00001085|6|05|N
2023|42110000|HS00001086|2|93|G2|4|5|3|3|LV00001086|4|04|N
2023|45110000|HS00001087|1|89|G2|3|6|4|1|LV00001087|6|04|N
2023|41130000|HS00001088|2|82|G2|3|1|2|1|LV00001088|1|02|N
2023|43110000|HS00001089|2|55|G2|2|5|2|3|LV00001089|2|01|N
2023|11170000|HS00001090|1|59|G3|4|3|2|1|LV00001090|5|02|N
2023|46110000|HS00001091|2|60|G2|3|4|2|2|LV00001091|1|01|N
2023|26140000|HS00001092|2|75|G2|1|2|2|2|LV00001092|3|04|N
2023|11200000|HS00001093|1|23|G2|3|1|2|1|LV00001093|6|02|N
2023|41130000|HS00001094|1|82|G2|1|5|2|1|LV00001094|1|03|N
2023|27110000|HS00001095|1|80|G2|3|1|1|1|LV00001095|1|04|N
2023|28110000|HS00001096|1|94|G2|3|3|2|1|LV00001096|4|04|N
2023|44130000|HS00001097|2|64|G2|4|2|4|2|LV00001097|2|03|N
2023|41130000|HS00001098|2|54|G3|1|6|1|2|LV00001098|2|04|N
2023|27110000|HS00001099|2|55|G3|2|3|2|2|LV00001099|4|01|N
2023|44130000|HS00001100|2|66|G2|2|2|2|3|LV00001100|4|02|N
2023|27110000|HS00001101|1|42|G2|2|6|1|3|LV00001101|5|04|N
2023|47110000|HS00001102|2|78|G3|4|5|4|2|LV00001102|1|04|N
2023|47110000|HS00001103|1|53|G1|3|2|1|2|LV00001103|5|04|N
2023|28110000|HS00001104|1|41|G1|2|3|2|2|LV00001104|5|05|N
2023|44130000|HS00001105|2|75|G1|4|4|3|1|LV00001105|5|05|N
2023|43110000|HS00001106|2|45|G2|3|5|1|1|LV00001106|2|01|N
2023|45110000|HS00001107|1|26|G2|2|6|1|1|LV00001107|5|03|N
2023|28110000|HS00001108|2|59|G2|3|6|2|3|LV00001108|1|05|N
2023|27110000|HS00001109|2|58|G2|4|1|1|2|LV00001109|5|02|N
2023|26110000|HS00001110|2|41|G1|2|3|2|9|LV00001110|1|01|N
2023|41130000|HS00001111|2|22|G2|3|1|2|1|LV00001111|4|01|N
2023|41150000|HS00001112|1|55|G1|1|2|2|2|LV00001112|3|04|N
2023|28110000|HS00001113|1|77|G2|1|2|2|1|LV00001113|2|05|Y
2023|26140000|HS00001114|2|80|G2|1|2|4|3|LV00001114|2|04|N
2023|28110000|HS00001115|1|35|G1|2|2|2|2|LV00001115|3|01|N
2023|41110000|HS00001116|1|52|G1|3|3|2|2|LV00001116|3|03|N
2023|11170000|HS00001117|2|87|G2|1|3|1|2|LV00001117|3|02|N
2023|42110000|HS00001118|2|45|G2|4|6|1|1|LV00001118|3|05|N
2023|45110000|HS00001119|1|55|G2|1|3|2|3|LV00001119|1|03|Y
2023|26140000|HS00001120|2|70|G3|3|1|2|3|LV00001120|3|02|N
2023|27110000|HS00001121|2|54|G2|1|4|2|2|LV00001121|3|03|N
2023|11140000|HS00001122|1|83|G1|1|2|2|1|LV00001122|3|04|N
2023|41130000|HS00001123|1|47|G2|3|1|1|3|LV00001123|2|03|N
2023|28110000|HS00001124|1|56|G1|3|5|2|3|LV00001124|2|03|N
2023|45110000|HS00001125|2|58|G3|3|5|2|9|LV00001125|1|04|N
2023|46110000|HS00001126|2|75|G3|4|3|2|1|LV00001126|4|02|N
2023|44130000|HS00001127|2|45|G2|3|2|2|9|LV00001127|4|01|N
2023|11200000|HS00001128|1|40|G2|4|3|2|3|LV00001128|5|05|N
2023|11200000|HS00001129|2|46|G2|2|3|2|1|LV00001129|2|04|N
2023|41110000|HS00001130|2|37|G2|2|6|1|3|LV00001130|3|04|N
2023|41150000|HS00001131|1|34|G1|2|1|2|1|LV00001131|2|05|N
2023|11110000|HS00001132|2|81|G3|2|2|2|1|LV00001132|6|04|N
2023|41110000|HS00001133|2|45|G2|4|5|2|2|LV00001133|5|01|N
2023|11140000|HS00001134|2|40|G3|3|6|2|1|LV00001134|1|05|N
2023|26110000|HS00001135|2|80|G3|4|4|2|1|LV00001135|5|01|N
2023|27110000|HS00001136|1|79|G2|2|2|2|2|LV00001136|6|04|N
2023|11110000|HS00001137|1|38|G2|4|2|1|9|LV00001137|4|05|N
2023|26110000|HS00001138|1|42|G2|1|6|2|1|LV00001138|6|03|N
2023|41150000|HS00001139|2|81|G3|2|4|1|1|LV00001139|2|02|N
2023|47110000|HS00001140|2|40|G1|1|3|2|1|LV00001140|2|05|N
2023|44130000|HS00001141|2|84|G2|4|3|2|1|LV00001141|4|03|N
2023|26140000|HS00001142|1|66|G2|2|1|2|9|LV00001142|4|05|N
2023|47110000|HS00001143|1|69|G1|4|5|2|2|LV00001143|5|02|N
2023|28110000|HS00001144|2|60|G1|2|1|3|2|LV00001144|6|01|N
2023|27110000|HS00001145|2|22|G3|1|6|2|2|LV00001145|2|03|N
2023|45110000|HS00001146|1|81|G2|2|2|2|9|LV00001146|6|02|Y
2023|27110000|HS00001147|1|62|G2|2|1|3|2|LV00001147|1|04|N
2023|43110000|HS00001148|2|32|G2|3|1|1|9|LV00001148|3|02|N
2023|11170000|HS00001149|1|82|G2|2|3|2|2|LV00001149|3|04|N
2023|26140000|HS00001150|2|42|G2|3|1|2|9|LV00001150|5|02|N
2023|47110000|HS00001151|1|47|G2|3|2|2|2|LV00001151|3|02|N
2023|26110000|HS00001152|1|67|G4|1|5|4|3|LV00001152|5|04|N
2023|45110000|HS00001153|1|41|G1|3|5|2|2|LV00001153|1|02|N
2023|28110000|HS00001154|2|20|G2|3|3|4|2|LV00001154|6|02|N
2023|47110000|HS00001155|1|44|G3|2|1|3|2|LV00001155|2|03|N
2023|28110000|HS00001156|1|71|G2|4|1|3|2|LV00001156|4|02|N
2023|41110000|HS00001157|1|51|G3|1|4|2|2|LV00001157|3|02|N
2023|27110000|HS00001158|1|73|G2|4|3|2|1|LV00001158|1|02|N
2023|11200000|HS00001159|2|25|G1|2|6|2|9|LV00001159|4|04|N
2023|45110000|HS00001160|2|39|G1|2|3|2|2|LV00001160|6|02|N
2023|41130000|HS00001161|2|37|G2|3|3|3|1|LV00001161|4|04|N
2023|41110000|HS00001162|2|24|G3|3|4|2|3|LV00001162|5|02|N
2023|27110000|HS00001163|1|68|G3|3|6|2|3|LV00001163|6|05|N
2023|44130000|HS00001164|2|35|G2|3|5|5|1|LV00001164|2|05|N
2023|26140000|HS00001165|2|55|G1|2|1|2|2|LV00001165|1|01|N
2023|26110000|HS00001166|1|94|G2|4|3|3|2|LV00001166|5|01|N
2023|11140000|HS00001167|2|38|G2|3|6|2|3|LV00001167|5|01|N
2023|45110000|HS00001168|1|34|G2|1|5|1|2|LV00001168|1|01|N
2023|11140000|HS00001169|2|89|G1|4|5|2|1|LV00001169|3|04|N
2023|45110000|HS00001170|1|46|G2|4|1|2|3|LV00001170|3|02|N
2023|27110000|HS00001171|2|42|G2|1|3|3|1|LV00001171|5|03|N
2023|11110000|HS00001172|1|73|G2|4|5|1|3|LV00001172|6|02|N
2023|46110000|HS00001173|1|29|G2|3|1|1|3|LV00001173|5|01|N
2023|43110000|HS00001174|2|48|G1|4|5|3|3|LV00001174|2|01|N
2023|43110000|HS00001175|1|34|G1|2|4|2|2|LV00001175|4|05|N
2023|41130000|HS00001176|2|86|G2|1|5|2|1|LV00001176|2|03|N
2023|43110000|HS00001177|1|42|G2|1|5|2|2|LV00001177|4|04|N
2023|11170000|HS00001178|2|62|G1|1|1|4|1|LV00001178|6|01|N
2023|11200000|HS00001179|1|59|G3|4|1|4|1|LV00001179|4|03|N
2023|41130000|HS00001180|1|56|G2|2|3|2|2|LV00001180|5|04|N
2023|43110000|HS00001181|1|24|G1|4|6|2|2|LV00001181|5|04|N
2023|41150000|HS00001182|1|39|G2|1|6|5|2|LV00001182|3|04|N
2023|27110000|HS00001183|1|84|G4|2|5|3|1|LV00001183|1|03|N
2023|42110000|HS00001184|2|61|G2|4|2|2|1|LV00001184|6|04|N
2023|11140000|HS00001185|2|85|G2|2|6|2|2|LV00001185|3|02|N
2023|41110000|HS00001186|2|61|G2|4|5|2|2|LV00001186|6|04|N
2023|27110000|HS00001187|2|43|G2|1|2|2|2|LV00001187|6|02|N
2023|41110000|HS00001188|2|45|G3|4|5|2|3|LV00001188|5|04|N
2023|11170000|HS00001189|2|78|G3|3|3|2|3|LV00001189|4|03|N
2023|46110000|HS00001190|2|37|G3|4|3|2|9|LV00001190|2|03|N
2023|45110000|HS00001191|2|64|G2|1|2|3|9|LV00001191|1|03|N
2023|47110000|HS00001192|2|90|G2|4|4|2|1|LV00001192|6|03|N
2023|45110000|HS00001193|2|83|G2|2|2|3|2|LV00001193|6|04|N
2023|42110000|HS00001194|2|49|G3|1|6|2|3|LV00001194|5|02|N
2023|26110000|HS00001195|2|40|G1|1|1|4|3|LV00001195|6|03|N
2023|11140000|HS00001196|2|66|G2|1|2|2|1|LV00001196|2|03|N
2023|41150000|HS00001197|1|65|G4|3|1|2|9|LV00001197|4|01|N
2023|47110000|HS00001198|1|74|G4|1|2|2|3|LV00001198|2|05|N
2023|27110000|HS00001199|1|25|G2|4|5|1|3|LV00001199|4|04|N
2023|47110000|HS00001200|1|60|G2|1|6|2|1|LV00001200|6|01|N
2023|11170000|HS00001201|1|20|G1|1|1|2|2|LV00001201|2|01|N
2023|26110000|HS00001202|2|94|G2|4|2|2|2|LV00001202|3|05|N
2023|42110000|HS00001203|1|85|G1|4|1|3|2|LV00001203|4|05|N
2023|41110000|HS00001204|2|75|G2|3|5|2|1|LV00001204|3|04|N
2023|43110000|HS00001205|2|42|G2|4|4|2|1|LV00001205|6|04|N
2023|26140000|HS00001206|1|75|G3|3|3|2|3|LV00001206|3|05|N
2023|44130000|HS00001207|1|53|G4|1|5|2|2|LV00001207|2|03|N
2023|26140000|HS00001208|2|68|G4|2|1|2|2|LV00001208|2|01|N
2023|11170000|HS00001209|1|37|G3|4|5|2|1|LV00001209|2|03|N
2023|41130000|HS00001210|2|55|G2|3|1|2|9|LV00001210|2|02|N
2023|41110000|HS00001211|1|85|G1|3|4|1|9|LV00001211|6|01|N
2023|41130000|HS00001212|2|34|G2|1|1|2|2|LV00001212|4|05|N
2023|11110000|HS00001213|2|48|G2|3|2|2|2|LV00001213|3|04|N
2023|27110000|HS00001214|2|41|G2|1|4|2|1|LV00001214|1|05|N
2023|11140000|HS00001215|1|33|G2|3|4|2|2|LV00001215|6|01|N
2023|44130000|HS00001216|2|49|G3|1|3|3|3|LV00001216|1|05|N
2023|11140000|HS00001217|1|65|G2|2|4|2|9|LV00001217|3|04|N
2023|46110000|HS00001218|2|24|G2|3|6|4|1|LV00001218|5|03|N
2023|11110000|HS00001219|1|35|G3|1|2|2|2|LV00001219|1|01|N
2023|41150000|HS00001220|2|81|G2|3|6|5|2|LV00001220|2|04|N
2023|26140000|HS00001221|1|39|G2|2|1|2|2|LV00001221|6|03|N
2023|11140000|HS00001222|1|45|G2|3|6|2|2|LV00001222|1|04|N
2023|27110000|HS00001223|2|70|G2|3|6|2|2|LV00001223|2|01|N
2023|11110000|HS00001224|1|75|G1|4|3|4|3|LV00001224|1|04|N
2023|42110000|HS00001225|1|91|G2|4|1|2|1|LV00001225|5|01|N
2023|45110000|HS00001226|2|31|G3|1|3|2|2|LV00001226|1|01|N
2023|26140000|HS00001227|1|76|G2|2|2|1|2|LV00001227|1|03|N
2023|28110000|HS00001228|2|74|G2|1|4|2|3|LV00001228|3|01|Y
2023|11170000|HS00001229|2|29|G2|2|2|2|3|LV00001229|5|04|N
2023|41110000|HS00001230|2|85|G2|3|1|2|3|LV00001230|6|03|N
2023|47110000|HS00001231|1|43|G4|1|6|2|2|LV00001231|2|02|N
2023|41130000|HS00001232|1|51|G2|2|6|3|1|LV00001232|4|02|N
2023|45110000|HS00001233|2|79|G3|4|4|2|3|LV00001233|5|03|N
2023|44130000|HS00001234|2|59|G3|1|6|2|9|LV00001234|5|03|N
2023|11170000|HS00001235|2|40|G2|1|6|2|1|LV00001235|6|04|N
2023|11110000|HS00001236|1|44|G3|2|6|2|1|LV00001236|1|03|N
2023|27110000|HS00001237|1|75|G4|4|5|2|1|LV00001237|1|03|N
2023|46110000|HS00001238|2|33|G4|3|1|2|2|LV00001238|5|04|N
2023|11170000|HS00001239|1|55|G2|1|5|1|2|LV00001239|3|03|N
2023|11110000|HS00001240|1|76|G1|3|6|4|1|LV00001240|5|02|N
2023|47110000|HS00001241|1|86|G1|1|2|2|1|LV00001241|5|02|N
2023|11200000|HS00001242|2|81|G2|4|1|2|2|LV00001242|3|03|N
2023|27110000|HS00001243|1|46|G2|1|3|3|2|LV00001243|6|01|N
2023|44130000|HS00001244|1|34|G2|3|5|3|1|LV00001244|6|02|N
2023|11140000|HS00001245|1|90|G2|2|5|1|2|LV00001245|3|01|N
2023|11170000|HS00001246|2|64|G3|3|4|2|1|LV00001246|1|03|N
2023|43110000|HS00001247|2|50|G1|2|6|2|1|LV00001247|6|05|Y
2023|11110000|HS00001248|2|87|G3|3|1|2|1|LV00001248|6|05|N
2023|43110000|HS00001249|1|74|G1|4|6|2|1|LV00001249|6|01|N
2023|41130000|HS00001250|1|55|G2|4|6|2|1|LV00001250|1|05|N
2023|26110000|HS00001251|1|34|G3|3|6|1|1|LV00001251|5|01|N
2023|41150000|HS00001252|2|26|G1|4|2|1|1|LV00001252|6|05|N
2023|26140000|HS00001253|2|59|G2|1|4|2|3|LV00001253|3|02|N
2023|47110000|HS00001254|1|28|G4|3|2|1|3|LV00001254|5|01|N
2023|28110000|HS00001255|1|43|G3|3|3|2|1|LV00001255|4|04|N
2023|43110000|HS00001256|1|71|G3|2|6|2|2|LV00001256|3|05|N
2023|26110000|HS00001257|2|20|G1|2|4|1|1|LV00001257|5|02|N
2023|45110000|HS00001258|2|94|G2|2|5|3|3|LV00001258|4|03|N
2023|26110000|HS00001259|1|52|G2|3|3|2|1|LV00001259|5|04|N
2023|41110000|HS00001260|1|85|G1|3|1|3|1|LV00001260|2|05|N
2023|44130000|HS00001261|2|32|G4|4|1|5|2|LV00001261|2|03|N
2023|46110000|HS00001262|2|54|G1|3|5|2|1|LV00001262|4|04|N
2023|43110000|HS00001263|2|91|G2|4|2|3|1|LV00001263|4|04|N
2023|42110000|HS00001264|2|67|G1|4|2|2|2|LV00001264|3|04|N
2023|42110000|HS00001265|2|80|G2|3|1|2|2|LV00001265|6|05|N
2023|27110000|HS00001266|2|71|G1|1|5|2|1|LV00001266|3|05|N
2023|42110000|HS00001267|2|75|G1|2|1|2|1|LV00001267|3|03|N
2023|41130000|HS00001268|2|47|G2|1|4|1|3|LV00001268|2|02|N
2023|41110000|HS00001269|1|53|G3|2|2|4|1|LV00001269|4|05|N
2023|26140000|HS00001270|1|23|G2|4|6|2|1|LV00001270|4|03|N
2023|26140000|HS00001271|1|39|G2|2|4|3|2|LV00001271|2|05|N
2023|11170000|HS00001272|1|24|G2|4|1|5|1|LV00001272|5|05|N
2023|43110000|HS00001273|1|44|G2|2|4|3|3|LV00001273|1|01|N
2023|11110000|HS00001274|2|74|G2|3|1|2|1|LV00001274|5|01|N
2023|11140000|HS00001275|1|35|G2|1|4|2|1|LV00001275|1|03|N
2023|26110000|HS00001276|2|55|G2|3|2|2|3|LV00001276|2|01|N
2023|11170000|HS00001277|2|61|G3|1|5|2|3|LV00001277|3|04|N
2023|43110000|HS00001278|1|32|G4|2|3|2|3|LV00001278|3|01|N
2023|11170000|HS00001279|1|80|G4|4|3|2|1|LV00001279|4|05|N
2023|28110000|HS00001280|2|77|G2|1|6|4|2|LV00001280|6|03|N
2023|43110000|HS00001281|1|34|G1|4|3|2|9|LV00001281|5|04|N
2023|41150000|HS00001282|1|22|G2|4|2|1|2|LV00001282|4|03|N
2023|41150000|HS00001283|2|20|G1|1|4|2|9|LV00001283|1|04|N
2023|26140000|HS00001284|1|41|G2|2|5|2|2|LV00001284|6|04|N
2023|28110000|HS00001285|1|29|G2|4|1|4|3|LV00001285|2|02|N
2023|44130000|HS00001286|2|21|G2|2|2|2|1|LV00001286|4|05|N
2023|41110000|HS00001287|2|54|G2|4|4|2|9|LV00001287|5|05|N
2023|42110000|HS00001288|2|59|G2|4|2|2|3|LV00001288|5|02|N
2023|45110000|HS00001289|1|21|G4|1|5|3|3|LV00001289|1|01|N
2023|26110000|HS00001290|2|64|G1|3|1|2|9|LV00001290|2|03|N
2023|11170000|HS00001291|2|50|G1|4|2|1|3|LV00001291|6|04|N
2023|28110000|HS00001292|1|35|G2|3|4|2|2|LV00001292|5|04|N
2023|27110000|HS00001293|1|28|G2|4|6|1|2|LV00001293|4|02|N
2023|11170000|HS00001294|2|76|G2|3|3|4|3|LV00001294|3|03|N
2023|43110000|HS00001295|2|28|G3|3|2|2|3|LV00001295|6|04|N
2023|41150000|HS00001296|1|35|G1|1|6|2|2|LV00001296|5|03|N
2023|42110000|HS00001297|2|73|G2|4|4|4|2|LV00001297|5|04|N
2023|43110000|HS00001298|1|67|G3|4|2|1|3|LV00001298|6|04|N
2023|28110000|HS00001299|2|94|G2|2|6|1|1|LV00001299|6|01|N
2023|41110000|HS00001300|2|23|G2|1|1|1|3|LV00001300|6|02|Y
2023|11200000|HS00001301|2|34|G1|3|5|5|2|LV00001301|4|04|N
2023|43110000|HS00001302|1|69|G2|4|6|5|3|LV00001302|2|04|N
2023|47110000|HS00001303|2|37|G1|3|4|2|1|LV00001303|2|05|N
2023|45110000|HS00001304|1|48|G2|4|6|2|2|LV00001304|1|02|N
2023|27110000|HS00001305|1|42|G2|3|4|2|1|LV00001305|5|01|N
2023|11110000|HS00001306|1|80|G4|2|4|1|2|LV00001306|3|02|N
2023|45110000|HS00001307|1|78|G2|2|1|2|3|LV00001307|2|03|N
2023|41130000|HS00001308|2|80|G1|4|2|3|2|LV00001308|5|01|N
2023|44130000|HS00001309|2|57|G3|3|5|2|2|LV00001309|4|01|N
2023|26140000|HS00001310|1|56|G2|3|5|2|2|LV00001310|2|01|N
2023|45110000|HS00001311|2|62|G2|4|4|2|2|LV00001311|3|01|N
2023|45110000|HS00001312|1|25|G2|4|2|2|3|LV00001312|3|02|N
2023|11110000|HS00001313|2|60|G3|4|1|2|3|LV00001313|5|05|N
2023|41130000|HS00001314|1|40|G3|2|1|2|1|LV00001314|1|02|N
2023|41110000|HS00001315|2|90|G1|1|1|1|2|LV00001315|5|02|N
2023|42110000|HS00001316|1|33|G2|3|2|5|3|LV00001316|1|03|N
2023|26110000|HS00001317|1|22|G2|2|6|1|2|LV00001317|6|04|N
2023|11140000|HS00001318|2|92|G2|4|5|2|2|LV00001318|1|02|N
2023|26110000|HS00001319|1|31|G2|1|2|2|9|LV00001319|2|01|N
2023|41110000|HS00001320|2|58|G2|4|2|2|3|LV00001320|3|02|N
2023|26110000|HS00001321|1|48|G2|3|6|3|1|LV00001321|6|01|N
2023|28110000|HS00001322|1|40|G1|1|3|2|2|LV00001322|3|01|N
2023|27110000|HS00001323|2|56|G3|1|2|2|2|LV00001323|5|04|N
2023|42110000|HS00001324|2|74|G2|1|2|2|3|LV00001324|2|01|N
2023|27110000|HS00001325|1|28|G2|4|3|3|1|LV00001325|3|02|N
2023|11170000|HS00001326|2|69|G4|3|4|3|1|LV00001326|4|02|N
2023|41150000|HS00001327|1|86|G3|3|4|2|2|LV00001327|1|05|N
2023|11200000|HS00001328|1|41|G4|3|4|3|2|LV00001328|1|01|N
2023|26140000|HS00001329|2|70|G2|2|4|3|1|LV00001329|3|01|N
2023|43110000|HS00001330|2|89|G2|1|2|4|9|LV00001330|5|03|N
2023|26110000|HS00001331|1|89|G1|3|3|4|2|LV00001331|1|04|N
2023|11140000|HS00001332|2|68|G3|1|5|2|1|LV00001332|5|03|N
2023|27110000|HS00001333|1|90|G3|1|3|2|1|LV00001333|4|04|Y
2023|27110000|HS00001334|1|78|G2|4|6|2|1|LV00001334|2|05|N
2023|42110000|HS00001335|1|58|G2|1|3|3|1|LV00001335|1|04|N
2023|43110000|HS00001336|1|29|G2|4|3|4|2|LV00001336|4|03|N
2023|11110000|HS00001337|2|83|G2|1|5|1|1|LV00001337|3|04|N
2023|43110000|HS00001338|1|41|G1|2|3|2|2|LV00001338|1|02|N
2023|43110000|HS00001339|1|75|G2|3|3|1|2|LV00001339|5|02|N
2023|11170000|HS00001340|2|68|G2|1|3|2|2|LV00001340|6|02|N
2023|26140000|HS00001341|2|47|G3|4|4|2|9|LV00001341|3|04|N
2023|44130000|HS00001342|1|78|G2|4|1|2|9|LV00001342|3|05|N
2023|41130000|HS00001343|2|69|G2|1|3|2|2|LV00001343|6|03|N
2023|26140000|HS00001344|2|75|G1|1|5|1|2|LV00001344|3|04|N
2023|43110000|HS00001345|2|91|G2|4|2|2|2|LV00001345|2|04|N
2023|41150000|HS00001346|2|40|G1|2|4|2|2|LV00001346|6|02|N
2023|41110000|HS00001347|2|77|G2|1|2|3|3|LV00001347|4|01|N
2023|11110000|HS00001348|2|22|G2|4|6|1|2|LV00001348|6|04|N
2023|42110000|HS00001349|1|73|G2|2|2|2|1|LV00001349|6|01|N
2023|11200000|HS00001350|2|31|G2|2|5|2|2|LV00001350|5|01|N
2023|46110000|HS00001351|1|36|G2|3|5|2|3|LV00001351|3|02|N
2023|11200000|HS00001352|2|34|G2|3|3|2|2|LV00001352|5|04|N
2023|11110000|HS00001353|1|82|G3|4|6|2|3|LV00001353|3|02|N
2023|27110000|HS00001354|1|48|G1|4|6|4|3|LV00001354|5|01|N
2023|26140000|HS00001355|2|49|G2|4|1|2|2|LV00001355|6|01|N
2023|26140000|HS00001356|1|47|G1|4|4|2|1|LV00001356|5|02|N
2023|46110000|HS00001357|1|66|G1|3|2|4|2|LV00001357|3|01|N
2023|26110000|HS00001358|2|88|G2|3|6|3|1|LV00001358|6|02|N
2023|45110000|HS00001359|2|70|G3|2|6|2|2|LV00001359|6|01|N
2023|11170000|HS00001360|1|27|G2|3|3|3|1|LV00001360|2|05|N
2023|41150000|HS00001361|2|58|G2|1|3|2|9|LV00001361|6|01|N
2023|11170000|HS00001362|1|28|G2|2|5|3|3|LV00001362|3|01|N
2023|11200000|HS00001363|2|32|G1|2|3|2|1|LV00001363|2|01|N
2023|11170000|HS00001364|2|34|G3|3|5|2|3|LV00001364|2|02|N
2023|26140000|HS00001365|1|72|G2|4|4|4|3|LV00001365|5|05|N
2023|28110000|HS00001366|2|85|G2|2|2|3|3|LV00001366|3|03|N
2023|45110000|HS00001367|2|38|G3|3|3|1|2|LV00001367|4|05|N
2023|43110000|HS00001368|1|90|G2|2|6|2|2|LV00001368|3|04|N
2023|42110000|HS00001369|1|39|G1|2|3|3|2|LV00001369|6|03|N
2023|41110000|HS00001370|2|43|G2|3|3|2|2|LV00001370|1|05|N
2023|26110000|HS00001371|2|29|G2|1|6|2|2|LV00001371|4|01|N
2023|26140000|HS00001372|1|23|G2|4|4|2|1|LV00001372|3|01|N
2023|11170000|HS00001373|2|66|G2|1|4|5|3|LV00001373|5|02|N
2023|42110000|HS00001374|1|50|G2|1|3|2|9|LV00001374|6|05|N
2023|44130000|HS00001375|1|28|G2|4|5|2|2|LV00001375|3|05|N
2023|41130000|HS00001376|2|62|G2|1|1|2|2|LV00001376|6|03|N
2023|41130000|HS00001377|2|45|G2|2|2|1|1|LV00001377|4|05|N
2023|27110000|HS00001378|2|49|G2|2|5|1|3|LV00001378|1|04|N
2023|47110000|HS00001379|2|86|G2|4|2|2|1|LV00001379|5|02|N
