"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구원수","노인가구여부","가구주_만연령","입주형태코드","주택종류통합코드","자산","자산_금융자산","자산_실물자산","자산_실물자산_부동산_거주주택금액","부채","부채_금융부채_담보대출금액","순자산","경상소득(보완)","경상소득_공적이전소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_의료비","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_연간지급이자(조사2)","가구주_은퇴여부","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_은퇴_적정생활비충당여부"
2023,913200232,1236.012700467,G2,1,G1,65,3,G1,60,60,0,0,0,0,60,1097,1097,1063,920,360,180,34,1,33,0,2,0,0,4
2023,913200252,1300.71605758,G2,3,G2,56,1,G2,35420,3310,32110,24000,3890,3890,31530,8063,829,7013,4200,1050,120,1050,112,606,152,1,200,250,
2023,913200262,1427.854256206,G2,3,G2,44,1,G2,95845,16645,79200,16000,60000,20000,35845,5021,325,3332,5123,1850,120,1689,132,89,1200,1,150,250,
2023,913200272,1007.901911024,G2,2,G1,74,1,G2,11900,1700,10200,10000,0,0,11900,1924,999,1876,1816,600,840,48,18,0,0,2,0,0,4
2023,913200312,1537.797404289,G1,2,G2,65,1,G2,11460,1010,10450,10000,800,0,10660,4720,606,4183,2850,850,460,537,80,157,270,1,150,300,
2023,913200322,888.927552837,G1,1,G2,58,3,G2,257,257,0,0,3000,0,-2743,823,823,822,437,240,8,1,1,0,0,2,0,0,5
2023,913200332,1773.272756983,G1,5,G2,46,3,G1,1736,1736,0,0,3422,0,-1686,6918,150,5960,5534,1440,58,958,116,590,240,1,200,300,
2023,913200372,829.650474729,G1,4,G2,37,5,G2,118540,3740,114800,0,30840,27840,87700,6891,120,5360,3126,1250,100,1531,229,322,830,1,250,300,
2023,913200382,2393.138140144,G1,2,G2,42,1,G3,16011,5791,10220,9000,8800,6300,7211,2200,900,1876,1632,460,60,324,53,70,201,1,300,400,
2023,913200392,1505.320748437,G1,2,G1,66,2,G3,15136,14936,200,0,0,0,15136,6571,936,6128,1607,840,30,443,87,356,0,1,200,300,
2023,913300102,1251.440238752,G1,4,G2,40,1,G2,70430,18230,52200,50000,0,0,70430,10727,240,8929,3780,1200,180,1798,653,895,170,1,250,300,
2023,913300122,1126.097818387,G1,3,G2,61,1,G3,24010,2510,21500,20000,11000,11000,13010,2861,21,2128,2224,1200,20,733,81,304,348,2,0,0,4
2023,913300152,898.944065731,G1,1,G1,66,1,G3,21250,1250,20000,20000,0,0,21250,793,369,778,1275,660,240,15,5,0,0,2,0,0,4
2023,913300162,1002.290984423,G1,4,G2,51,1,G3,53540,7540,46000,45000,2000,2000,51540,15142,0,12816,3749,1200,120,2326,1163,1079,84,1,200,250,
2023,913300172,1660.293782612,G1,1,G2,28,2,G3,8750,8750,0,0,7100,7100,1650,3360,0,3179,2142,840,24,181,4,27,150,1,400,800,
2023,913300192,933.002711907,G1,4,G2,49,2,G3,59880,34330,25550,0,10000,0,49880,12976,0,9334,4506,840,300,3642,918,2424,0,1,300,300,
2023,913300202,1188.766367425,G2,4,G2,51,1,G2,62200,15500,46700,44000,3000,3000,59200,2226,20,1318,4304,1500,80,908,127,585,156,1,200,300,
2023,913300212,1222.070200597,G2,3,G2,58,1,G2,180400,23500,156900,44000,40520,2500,139880,15954,231,12708,3670,950,360,3246,1412,1430,204,1,300,400,
2023,913300232,818.802410735,G2,2,G2,28,3,G1,14800,11800,3000,0,0,0,14800,5436,802,4939,3555,520,20,497,63,434,0,1,120,150,
2023,913300242,877.238803503,G2,1,G2,26,2,G3,12980,12980,0,0,0,0,12980,3384,0,3067,1478,410,10,317,1,316,0,1,250,300,
2023,913300252,690.14214156,G2,4,G2,66,1,G2,576897,42897,534000,50000,9500,9500,567397,5241,654,2593,5980,1300,120,2648,1164,1020,324,2,0,0,2
2023,913300282,1100.178646638,G2,2,G1,77,1,G2,39240,1740,37500,22000,500,0,38740,3229,1103,3202,1626,720,240,27,27,0,0,2,0,0,3
2023,913300292,1251.925973001,G2,4,G2,39,1,G2,31412,1062,30350,29000,150,0,31262,6368,740,5726,3444,1200,220,642,78,451,0,1,200,300,
2023,913300302,2229.484932363,G1,3,G2,45,1,G2,50350,2500,47850,47000,12000,12000,38350,7796,0,5920,3660,1800,30,1876,574,622,480,1,300,400,
2023,913300312,2368.266753307,G1,3,G2,63,1,G1,67820,530,67290,65000,7270,6000,60550,7394,2051,6699,3170,1200,240,695,101,221,373,1,300,400,
2023,913300322,1519.234253553,G1,2,G2,48,1,G3,19120,3620,15500,15000,10976,10941,8144,6177,265,5198,4000,1500,500,979,259,555,160,1,300,500,
2023,913300362,1905.442507873,G1,3,G2,49,1,G1,53540,5040,48500,29800,300,0,53240,13249,594,11217,3596,1200,360,2032,1081,951,0,1,300,400,
2023,913300372,1608.115347134,G1,2,G2,66,1,G1,31800,6800,25000,25000,0,0,31800,18004,1182,14852,2160,1200,120,3152,2282,870,0,1,300,350,
2023,913300382,2719.221972134,G1,2,G2,37,1,G2,47210,3710,43500,19000,14950,9800,32260,9382,0,7040,6000,2400,500,2342,1073,719,550,1,300,700,
2023,913900101,2065.236377403,G1,3,G2,59,1,G3,35320,320,35000,35000,11260,10550,24060,5254,1539,4598,2320,1500,20,656,26,255,375,2,0,0,5
2023,913900131,1250.530859568,G1,1,G1,70,1,G2,80500,5000,75500,37000,4000,0,76500,2356,710,2112,1092,360,50,244,44,0,0,1,250,300,
2023,913900181,1413.805236603,G1,1,G1,77,2,G3,20250,20250,0,0,0,0,20250,665,582,450,492,240,60,215,23,128,64,2,0,0,3
2023,913900221,4099.92872613,G2,3,G2,30,1,G2,36202,9143,27059,26000,19300,17300,16902,5960,250,4625,2691,840,150,1335,238,509,528,1,200,300,
2023,913900231,1649.490548851,G2,4,G2,54,1,G2,93330,20430,72900,50000,24700,17500,68630,9562,250,7711,5310,1200,600,1851,111,370,1070,1,300,400,
2023,913900241,923.357937339,G2,2,G2,64,1,G2,23888,5399,18489,17000,0,0,23888,3011,1508,2873,1250,620,130,138,58,80,0,1,200,300,
2023,913900251,1204.477080088,G2,2,G2,60,1,G2,43510,8254,35256,30000,4500,3000,39010,2155,236,1428,2850,900,240,727,162,409,156,2,0,0,3
2023,913900311,1269.88432916,G1,3,G2,69,1,G1,47210,14210,33000,10000,1200,0,46010,5653,745,5362,2560,720,200,291,101,190,0,1,150,200,
2023,913900341,6282.246063575,G1,1,G2,35,3,G3,220,220,0,0,600,0,-380,2711,22,2471,2532,1200,60,240,19,221,0,1,150,250,
2023,913900351,2361.80951769,G1,4,G2,43,2,G2,66609,43309,23300,0,19000,0,47609,4865,25,3354,3840,1600,40,1511,82,44,785,1,200,250,
2023,913900361,2270.135240299,G1,4,G2,59,1,G2,90990,23990,67000,67000,0,0,90990,25182,0,17912,3530,1200,48,7270,2103,2867,0,1,200,300,
2023,913900371,2246.62440779,G1,1,G2,53,3,G1,1096,1096,0,0,40,0,1056,2270,13,1731,1113,230,122,539,16,204,269,1,100,200,
2023,913900391,1876.004398545,G1,2,G1,78,5,G2,253584,3584,250000,0,110626,8756,142958,2459,1225,905,2520,1200,200,1554,978,0,526,2,0,0,3
2023,914000102,2047.09152186,G1,4,G2,50,1,G3,34810,3410,31400,30000,10680,10530,24130,5744,15,4320,4060,1800,100,1424,231,461,732,1,300,400,
2023,914000172,1028.262227917,G1,1,G1,69,1,G3,38336,3336,35000,35000,0,0,38336,3865,583,3699,1508,600,180,166,35,91,0,1,150,200,
2023,914000322,1787.491750649,G1,1,G1,69,1,G2,50370,70,50300,50000,5000,5000,45370,3223,765,2832,1440,360,120,391,91,0,300,1,150,200,
2023,914000332,5994.341520771,G1,2,G2,32,2,G2,33200,31200,2000,0,24000,24000,9200,3506,48,2875,2800,650,50,631,73,268,90,1,400,500,
2023,914000352,1913.934112851,G1,2,G2,60,1,G2,30860,160,30700,30000,51,0,30809,1354,0,1170,1199,480,59,184,35,111,38,1,150,200,
2023,914000382,2126.944360689,G1,2,G2,62,1,G1,88700,2500,86200,50000,22500,0,66200,3284,20,2715,3610,900,1440,569,94,475,0,1,250,350,
2023,914000392,1573.168984393,G1,4,G2,42,1,G2,45760,3250,42510,42000,10135,10135,35625,4144,820,3556,2089,514,15,588,57,231,300,1,250,400,
2023,914100112,4019.226579864,G1,1,G2,62,1,G3,35270,10270,25000,25000,0,0,35270,5193,87,4706,1594,840,50,487,119,263,105,1,150,200,
2023,914100122,1205.132646182,G1,2,G2,65,1,G3,47765,5015,42750,35000,0,0,47765,4803,1753,4302,2587,1260,600,501,59,387,0,1,250,350,
2023,914100132,830.977654438,G1,1,G2,50,1,G3,25570,570,25000,23000,12300,12000,13270,2972,0,2320,2216,600,20,652,39,263,320,1,200,300,
2023,914100172,1798.258996384,G1,1,G2,39,1,G4,37480,22480,15000,15000,0,0,37480,7084,0,5979,2300,600,200,1105,512,593,0,1,400,600,
2023,914100182,482.291184404,G1,1,G1,87,5,G3,50,50,0,0,0,0,50,967,513,966,277,120,40,1,1,0,0,2,0,0,3
2023,914100192,750.466413542,G1,1,G2,49,3,G1,8855,5855,3000,0,5105,0,3750,2414,800,2008,1428,350,10,406,20,113,273,1,200,250,
2023,914100312,486.650560862,G1,1,G2,42,3,G4,515,515,0,0,0,0,515,2111,190,1945,2064,600,48,166,9,157,0,1,150,250,
2023,914100322,486.650560862,G1,1,G2,43,3,G1,1745,1495,250,0,1798,0,-53,2188,150,1846,2410,480,300,342,24,30,188,1,300,500,
2023,914100352,2759.404609555,G1,1,G1,84,2,G3,2200,2200,0,0,0,0,2200,857,857,856,512,256,20,1,1,0,0,2,0,0,5
2023,914100362,2326.509230652,G1,3,G2,47,1,G3,24250,11850,12400,10000,4710,3610,19540,4770,370,4172,2196,1047,75,598,108,280,110,1,200,300,
2023,914100382,3421.049886677,G1,3,G2,49,2,G2,149710,48110,101600,0,68500,0,81210,9042,100,6984,5210,2400,360,2058,416,842,0,1,300,350,
2023,914200122,1137.535367809,G1,4,G2,56,2,G1,19313,18013,1300,0,9500,8500,9813,6094,400,4842,2405,1300,150,1252,89,623,240,1,200,350,
2023,914200142,2866.027080919,G1,2,G2,38,5,G2,97500,1500,96000,0,60000,0,37500,23795,0,18855,4887,1200,50,4940,2994,1438,0,1,400,500,
2023,914200152,1612.712757606,G1,4,G2,42,1,G2,120761,9825,110936,106000,3280,3000,117481,9816,10,7857,5760,2400,600,1959,1111,788,60,1,300,500,
2023,914200312,2284.51726403,G1,4,G2,47,1,G2,48524,5224,43300,42000,15300,15000,33224,8060,0,5717,4802,1200,1500,2343,191,707,360,1,300,400,
2023,914200322,2034.193080733,G1,2,G2,64,1,G2,78180,18780,59400,48000,0,0,78180,7951,1336,7510,2800,600,70,441,109,212,0,1,400,500,
2023,914200332,2466.52875377,G1,1,G1,67,2,G3,28660,28660,0,0,0,0,28660,984,769,947,1630,720,305,37,13,24,0,2,0,0,4
2023,914200342,2687.874463326,G1,3,G2,57,1,G2,58760,17770,40990,27000,5590,3630,53170,16445,0,14332,5389,2400,128,2113,545,1004,274,1,300,500,
2023,914300112,1374.039503016,G1,4,G2,56,1,G2,138570,18570,120000,80000,2000,0,136570,7834,785,5754,4920,2880,420,2080,590,810,0,1,300,350,
2023,914300122,1636.096730459,G1,4,G2,37,1,G2,128140,27840,100300,95000,2000,0,126140,9134,2703,7979,5140,1200,300,1155,546,539,0,1,300,350,
2023,914300142,1060.992539073,G1,3,G2,52,1,G3,25910,2110,23800,23000,2000,1000,23910,6332,1531,5725,4470,2400,400,607,91,256,250,1,200,300,
2023,914300162,1660.293782612,G1,1,G2,29,3,G1,6324,6324,0,0,0,0,6324,1839,0,1670,1200,300,10,169,1,168,0,1,200,300,
2023,914300172,1060.757453934,G1,3,G2,53,1,G3,37722,12722,25000,25000,6550,5250,31172,8003,0,7424,7170,840,30,579,39,112,428,1,200,300,
2023,914300302,1320.440570157,G1,2,G2,40,1,G3,13263,763,12500,12000,6052,6009,7211,3232,232,2830,1596,600,150,402,41,235,116,1,150,250,
2023,914300312,1977.387565543,G1,4,G2,49,1,G2,83300,6300,77000,60000,16273,14700,67027,10143,1305,8459,3240,1000,200,1684,463,740,481,1,300,400,
2023,914300322,2373.193622431,G1,2,G2,48,1,G2,26910,1710,25200,24000,1100,1000,25810,4739,0,3597,2419,612,77,1142,116,558,108,1,150,200,
2023,914300332,2236.889535586,G1,3,G2,51,1,G2,30207,5294,24913,24000,290,0,29917,9419,10,8561,4078,1392,194,858,218,570,0,1,150,200,
2023,914300342,1356.498379018,G1,1,G2,59,3,G4,8000,1000,7000,0,0,0,8000,4800,0,3133,3600,1800,120,1667,125,542,0,1,300,400,
2023,914300352,1522.310908535,G1,3,G2,61,5,G1,13700,13700,0,0,600,0,13100,4278,0,4080,3136,1200,96,198,1,197,0,1,250,300,
2023,914300362,1356.498379018,G1,1,G2,55,1,G3,33100,300,32800,20000,7630,5700,25470,5260,0,3672,2468,720,36,1588,305,465,618,1,100,150,
2023,914300372,486.650560862,G1,2,G2,62,1,G2,72500,4000,68500,65000,0,0,72500,6215,556,5770,3880,1200,200,445,171,274,0,2,0,0,2
2023,914300382,2113.187553321,G1,1,G1,76,1,G2,65600,600,65000,65000,25000,25000,40600,3169,1759,2354,2083,604,361,815,62,203,500,2,0,0,3
2023,914900101,5357.76189917,G1,1,G2,38,3,G3,2020,2020,0,0,0,0,2020,1800,0,1578,1722,360,10,222,1,26,195,1,400,400,
2023,914900121,1305.19379794,G1,2,G1,78,1,G2,111560,1560,110000,110000,30,0,111530,1338,1006,1223,1198,360,300,115,115,0,0,2,0,0,3
2023,914900131,2170.047134701,G1,4,G2,44,1,G2,148120,43320,104800,100000,22840,8840,125280,28738,0,20225,8690,3000,200,8513,4357,1836,1300,1,300,500,
2023,914900161,967.579394078,G1,1,G1,75,1,G1,27866,1866,26000,26000,1050,0,26816,1063,702,1046,780,350,130,17,17,0,0,2,0,0,4
2023,914900191,1115.562454755,G1,1,G1,73,2,G3,6200,5800,400,0,20,0,6180,434,369,385,781,260,70,49,29,20,0,2,0,0,5
2023,914900301,673.857497895,G1,2,G1,74,1,G2,330600,5500,325100,81000,2000,0,328600,8118,4038,6489,5642,1210,2150,1629,268,151,0,1,300,350,
2023,914900321,3152.777223406,G1,3,G2,55,1,G2,69506,18506,51000,40000,17050,14050,52456,9609,1395,8456,4562,1440,50,1153,136,502,515,1,200,250,
2023,914900331,1738.163482549,G1,2,G2,67,2,G2,39728,35540,4188,0,20,0,39708,1561,369,169,1506,540,272,1392,11,1349,0,2,0,0,3
2023,914900361,671.57521273,G1,1,G2,61,1,G2,212100,27000,185100,85000,0,0,212100,1758,1062,665,1495,400,150,1093,352,581,0,2,0,0,4
2023,914900371,3991.119691571,G1,4,G2,39,1,G2,64982,11482,53500,53000,35263,26963,29719,13361,200,10699,4400,1200,50,2662,992,760,840,1,200,500,
2023,915000102,1894.211621033,G1,3,G2,53,1,G2,76260,5010,71250,70000,0,0,76260,8679,0,7574,1824,840,5,1105,113,942,0,1,150,250,
2023,915000152,2055.755755314,G1,1,G2,60,3,G1,5745,5415,330,0,0,0,5745,2449,0,1301,1071,600,60,1148,1,187,0,2,0,0,4
2023,915000302,1895.831641799,G1,2,G2,44,5,G2,430,130,300,0,48,48,382,3463,788,3399,1800,900,40,64,9,45,10,1,200,300,
2023,915000312,1170.737640964,G1,2,G1,77,1,G2,79626,2276,77350,32000,16000,0,63626,4364,1512,3567,1588,600,360,797,82,367,68,2,0,0,2
2023,915000322,2680.137079419,G1,3,G2,53,3,G1,2465,2380,85,0,2100,0,365,7804,99,7149,4140,600,90,655,110,205,270,1,250,300,
2023,915000332,1851.017636216,G1,2,G1,71,1,G2,90650,23500,67150,35000,2000,0,88650,6431,4728,5712,2496,800,300,719,246,373,0,2,0,0,3
2023,915000372,4279.895042898,G1,1,G2,59,3,G4,5400,3100,2300,0,1200,0,4200,5679,0,4797,3662,1800,30,882,112,386,140,1,200,300,
2023,915100102,708.601980327,G1,1,G1,77,3,G2,200,200,0,0,0,0,200,743,743,742,570,300,20,1,1,0,0,2,0,0,5
2023,915100122,3181.450362007,G1,1,G2,58,3,G1,600,600,0,0,1000,0,-400,2562,0,1784,1758,600,48,778,5,173,480,1,200,250,
2023,915100152,692.413785615,G1,1,G1,67,1,G2,88174,3174,85000,85000,0,0,88174,2017,807,1831,1104,600,100,186,66,0,0,2,0,0,3
2023,915100162,403.097488493,G1,1,G1,73,3,G1,510,510,0,0,0,0,510,706,685,635,900,240,60,71,1,0,70,2,0,0,5
2023,915100172,1336.922824108,G1,3,G2,63,2,G3,12340,12340,0,0,0,0,12340,2815,592,2609,1820,700,60,206,149,57,0,1,100,150,
2023,915100182,3487.447544538,G1,1,G2,43,1,G2,77580,16280,61300,60000,35000,35000,42580,6647,0,4631,2850,600,100,2016,376,930,510,1,350,450,
2023,915100192,2505.926895851,G1,4,G2,56,1,G2,72350,1750,70600,70000,100,0,72250,15387,0,10931,5076,2400,300,4456,1567,1039,250,1,250,300,
2023,915100302,2213.593760243,G1,2,G2,67,1,G3,19530,4530,15000,15000,4450,4000,15080,5810,1127,5273,990,360,80,537,11,211,215,1,250,350,
2023,915100322,2516.692333076,G1,4,G2,52,1,G2,23556,1356,22200,21000,0,0,23556,6113,10,5369,3498,1150,50,744,156,508,0,1,200,250,
2023,915100332,2975.521846215,G1,1,G1,74,3,G2,1130,1130,0,0,0,0,1130,978,611,962,740,320,40,16,2,14,0,2,0,0,4
2023,915100352,486.650560862,G1,1,G2,35,2,G1,16772,16772,0,0,8100,8100,8672,2801,24,2305,1844,840,60,496,30,276,180,1,200,250,
2023,915100362,774.926025922,G1,1,G2,56,3,G1,27100,2100,25000,0,5000,0,22100,1770,290,1638,1370,360,100,132,31,101,0,1,100,150,
2023,915100372,4251.311060023,G1,3,G2,32,2,G2,57080,54580,2500,0,0,0,57080,17055,647,14141,1750,600,100,2914,1751,1163,0,1,200,300,
2023,915100382,1788.525370287,G1,1,G2,58,2,G2,56966,54146,2820,0,1875,0,55091,4065,0,3490,1400,600,100,575,83,272,0,1,150,250,
2023,915200132,996.352208349,G1,2,G1,71,1,G1,159800,14800,145000,120000,13000,0,146800,3553,1966,3200,1348,720,50,353,213,0,0,2,0,0,4
2023,915200152,817.503446981,G1,1,G1,67,3,G1,2420,2420,0,0,0,0,2420,1209,369,1208,832,200,24,1,1,0,0,1,100,150,
2023,915200172,1464.869593215,G1,1,G2,63,1,G1,112122,1122,111000,111000,8300,0,103822,3424,692,3358,1458,840,60,66,57,0,9,1,200,250,
2023,915200302,870.162065829,G1,4,G2,61,2,G2,41360,36730,4630,0,2000,2000,39360,9357,540,8495,4300,1900,200,862,269,383,60,1,250,300,
2023,915200312,1739.089058599,G1,4,G2,50,1,G2,45503,103,45400,45000,13831,8831,31672,4205,0,3280,4540,1500,120,925,126,372,427,1,200,360,
2023,915200332,1444.367252807,G1,2,G2,60,1,G2,34639,5139,29500,29000,0,0,34639,2095,1045,1859,2249,700,380,236,54,132,0,1,310,450,
2023,915200342,1704.594615051,G1,2,G2,61,5,G1,980,980,0,0,0,0,980,2283,2221,2146,1400,600,100,137,1,136,0,2,0,0,4
2023,915200352,1582.899452187,G1,2,G2,60,1,G1,183476,4476,179000,75000,0,0,183476,11443,3408,10286,2570,960,50,1157,228,929,0,1,400,500,
2023,915200362,1960.725886178,G1,3,G2,57,2,G1,312815,10215,302600,0,32155,30000,280660,7743,30,5397,4800,1200,120,2346,230,452,1200,1,200,400,
2023,915200372,733.982116121,G1,7,G2,48,1,G2,237488,7238,230250,85000,74320,4200,163168,12439,2601,10645,6767,1900,400,1794,462,846,96,1,300,500,
2023,915200382,2474.176301798,G1,4,G2,40,3,G2,13539,12439,1100,0,8000,8000,5539,8513,720,7463,8183,1122,72,1050,157,493,250,1,300,400,
2023,915200392,2986.386254744,G1,3,G2,49,2,G2,71280,70080,1200,0,0,0,71280,5854,686,4564,3650,1000,65,1290,120,410,710,1,200,300,
2023,915300122,1036.552468418,G1,1,G2,34,3,G4,1100,1100,0,0,2100,0,-1000,3500,500,3430,4470,1200,120,70,61,9,0,1,400,400,
2023,915300132,1319.076502662,G1,2,G1,84,2,G2,12216,12216,0,0,10000,10000,2216,1407,836,1271,1541,480,420,136,4,0,132,1,150,200,
2023,915300152,1332.95449685,G1,2,G2,66,3,G2,4976,4976,0,0,0,0,4976,5358,518,4969,2400,850,20,389,48,341,0,1,100,150,
2023,915300172,898.944065731,G1,1,G1,71,3,G1,402,402,0,0,0,0,402,892,892,892,805,400,30,0,0,0,0,2,0,0,5
2023,915300192,1560.732484551,G1,3,G2,36,1,G2,100045,6245,93800,90000,0,0,100045,6736,120,5868,3394,1800,120,868,154,654,0,1,300,350,
2023,915300302,593.144333183,G1,2,G2,37,1,G2,149790,14590,135200,87500,24000,0,125790,8074,0,7388,3261,1150,12,686,197,369,0,1,300,400,
2023,915300322,1327.57127863,G1,1,G2,42,1,G2,60600,7900,52700,52000,17906,17906,42694,7218,0,5417,2110,960,60,1801,500,848,453,1,200,300,
2023,915300332,1858.833973856,G1,4,G2,29,1,G2,45114,6614,38500,38500,26400,26400,18714,5352,730,4201,1725,624,45,1151,51,650,450,1,100,200,
2023,915300342,1644.794114144,G1,4,G2,58,1,G2,58910,8100,50810,38000,0,0,58910,12860,0,12145,6365,1821,163,715,244,471,0,1,250,400,
2023,915300352,1856.182039722,G1,1,G1,67,3,G3,837,837,0,0,0,0,837,1210,970,1209,850,240,100,1,1,0,0,2,0,0,5
2023,915300372,2585.566196647,G1,6,G2,39,1,G2,58510,6510,52000,48000,0,0,58510,3313,280,3220,2790,1360,150,93,93,0,0,1,300,400,
2023,915300392,1299.765368536,G1,2,G1,83,1,G3,15320,2320,13000,13000,0,0,15320,1080,590,1068,822,250,144,12,12,0,0,2,0,0,4
2023,915900121,1016.444414704,G1,2,G2,65,3,G3,2870,2870,0,0,4658,3238,-1788,2069,1569,1905,1550,480,70,164,1,0,163,1,150,200,
2023,915900141,1024.942048812,G1,2,G1,70,1,G2,84800,4800,80000,79000,0,0,84800,9907,1391,9214,2496,600,650,693,383,110,0,1,150,250,
2023,915900151,930.244799586,G1,5,G2,42,3,G3,3040,3040,0,0,5600,2000,-2560,9150,280,6943,3250,960,120,2207,815,764,548,1,300,300,
2023,915900161,1245.452362747,G1,1,G1,74,3,G2,1150,1150,0,0,0,0,1150,855,589,824,652,260,100,31,17,14,0,2,0,0,5
2023,915900171,2763.679481716,G1,1,G2,56,3,G2,975,975,0,0,2310,1110,-1335,992,692,883,757,360,100,109,0,0,109,2,0,0,5
2023,915900191,1550.191369246,G1,2,G2,58,2,G1,14140,14140,0,0,0,0,14140,3303,1503,3298,1630,600,162,5,0,5,0,1,150,200,
2023,915900301,1578.837011425,G1,2,G2,64,3,G3,2130,1100,1030,0,2000,0,130,5549,0,4899,3590,800,60,650,87,135,428,1,300,300,
2023,915900331,776.817071541,G1,5,G2,53,1,G2,66522,722,65800,65000,0,0,66522,2886,10,1758,4110,1200,60,1128,87,451,220,1,200,400,
2023,915900341,3574.860229637,G1,4,G2,33,2,G2,23962,20940,3022,0,12000,11000,11962,7220,803,6047,3800,940,120,1173,42,531,600,1,200,300,
2023,915900351,2330.281473291,G1,2,G2,54,2,G2,94090,78140,15950,0,36000,30000,58090,10116,10,8643,2126,360,100,1473,188,675,560,1,300,350,
2023,915900361,4054.504900229,G1,1,G2,45,1,G2,29870,3970,25900,25000,13700,12100,16170,3997,0,1646,1940,500,100,2351,159,528,1064,1,250,350,
2023,915900371,1742.745730556,G1,2,G1,78,1,G2,44000,2000,42000,42000,0,0,44000,2269,1037,1954,1700,750,450,315,54,261,0,2,0,0,5
2023,915900381,5569.191132826,G1,3,G2,40,2,G2,34696,29696,5000,0,8000,8000,26696,6885,120,5988,3580,1080,60,897,174,423,300,1,300,350,
2023,916000112,2047.874976662,G1,4,G2,54,2,G1,34449,29449,5000,0,1000,0,33449,7733,1030,6628,4540,1440,250,1105,307,438,0,1,200,300,
2023,916000122,2093.987992854,G1,4,G2,56,2,G2,19180,16680,2500,0,0,0,19180,5864,151,5485,4410,1200,10,379,92,287,0,1,200,300,
2023,916000132,1117.029250765,G1,2,G1,71,1,G1,130944,5844,125100,75000,38500,18500,92444,8591,703,6961,2710,1200,100,1630,380,450,800,1,200,250,
2023,916000142,3500.087443562,G1,3,G2,35,1,G2,132400,20200,112200,110000,45200,0,87200,19962,120,14662,3596,1200,200,5300,2651,1449,0,1,300,400,
2023,916000192,1744.362379873,G1,3,G2,62,1,G2,138470,18370,120100,120000,0,0,138470,7085,818,6284,3046,1340,50,801,224,577,0,2,0,0,3
2023,916000302,1461.390355247,G1,1,G1,77,1,G3,36048,1048,35000,35000,0,0,36048,807,296,774,317,130,30,33,28,0,0,2,0,0,5
2023,916000322,2180.4658265,G1,4,G2,48,1,G2,82140,10140,72000,65000,70,0,82070,9824,1744,9266,2654,400,360,558,86,372,0,1,200,300,
2023,916000352,673.311499429,G1,2,G1,76,1,G2,73350,2300,71050,70000,19600,19600,53750,2971,815,1581,1848,1080,30,1390,70,0,1300,1,200,200,
2023,916000362,1015.119329513,G1,3,G2,82,1,G2,70400,4700,65700,65000,45,0,70355,3628,1507,3162,1796,250,500,466,144,272,0,2,0,0,3
2023,916000382,1484.389677108,G1,1,G1,81,1,G1,3750,250,3500,3500,0,0,3750,375,369,347,475,120,150,28,2,26,0,2,0,0,4
2023,916000392,1685.50064337,G1,1,G1,72,1,G1,6010,10,6000,6000,3270,3000,2740,569,369,541,900,240,100,28,4,24,0,1,200,250,
2023,916100132,482.291184404,G1,1,G1,74,5,G3,760,760,0,0,0,0,760,2122,1079,2080,1176,660,120,42,1,41,0,1,150,150,
2023,916100162,482.291184404,G1,1,G1,74,3,G1,1730,1630,100,0,0,0,1730,1335,854,1314,1504,376,120,21,1,0,0,2,0,0,4
2023,916100182,3176.518907641,G1,4,G2,47,1,G3,34970,8520,26450,22000,3000,3000,31970,5627,0,5117,3160,700,120,510,128,322,60,1,200,200,
2023,916100352,4566.25094636,G1,2,G2,58,1,G2,13535,4335,9200,8000,3262,500,10273,5448,241,4559,2618,1200,84,889,46,515,198,1,100,150,
2023,916100362,539.700239918,G1,1,G2,27,3,G3,2800,2800,0,0,0,0,2800,2170,59,2120,1444,420,15,50,28,22,0,1,300,400,
2023,916200102,1083.76698184,G1,3,G2,56,1,G3,23275,3075,20200,20000,7640,7640,15635,5353,26,4891,2429,1200,25,462,41,301,120,1,200,300,
2023,916200112,1215.958610185,G1,4,G2,58,1,G3,35900,18200,17700,12000,6000,6000,29900,14265,900,11817,2960,1500,100,2448,750,1458,220,1,200,250,
2023,916200142,1423.776038114,G1,3,G2,75,1,G4,300500,500,300000,300000,11000,0,289500,7284,1111,5715,2390,840,600,1569,915,654,0,2,0,0,3
2023,916200152,2081.12885641,G1,1,G2,29,3,G3,3260,3260,0,0,0,0,3260,87,0,58,1762,480,20,29,1,28,0,1,100,150,
2023,916200182,1638.695263078,G1,3,G2,54,2,G1,37348,36448,900,0,0,0,37348,4780,20,3707,2100,780,100,1073,156,427,0,1,300,400,
2023,916200302,2563.592893405,G1,3,G2,73,1,G2,78650,7100,71550,42000,1250,0,77400,6481,1742,5869,2596,840,250,612,96,166,0,2,0,0,4
2023,916200312,3482.230836218,G1,2,G2,36,1,G2,94540,8640,85900,85000,0,0,94540,6497,0,5537,1591,560,5,960,138,582,0,1,200,300,
